Mes,Subestacao,Consumo(kWh)
Abril,Litoral,1792
Abril,Aurora,810
Fevereiro,Horizonte,303
Abril,Aurora,378
Abril,Litoral,577
Junho,Planalto,1867
Marco,Litoral,1574
Fevereiro,Aurora,1745
Agosto,Planalto,899
Fevereiro,Progresso,313
Agosto,Progresso,1944
Julho,Horizonte,1061
Marco,Progresso,422
Junho,Aurora,1133
Junho,Progresso,507
Outubro,Horizonte,829
Maio,Planalto,1533
Agosto,Progresso,748
Novembro,Horizonte,236
Dezembro,Progresso,1019
Maio,Progresso,979
Julho,Aurora,1450
Junho,Horizonte,1487
Novembro,Horizonte,93
Julho,Litoral,1552
Setembro,Litoral,215
Marco,Horizonte,1226
Outubro,Aurora,1225
Julho,Progresso,146
Outubro,Planalto,750
Marco,Progresso,1210
Fevereiro,Planalto,1290
Dezembro,Aurora,389
Julho,Litoral,1889
Abril,Horizonte,258
Janeiro,Aurora,101
Junho,Planalto,1271
Novembro,Horizonte,1521
Junho,Planalto,1621
Junho,Progresso,1178
Fevereiro,Progresso,965
Janeiro,Progresso,1433
Marco,Horizonte,995
Dezembro,Litoral,573
Fevereiro,Litoral,952
Junho,Planalto,1753
Dezembro,Litoral,1551
Junho,Litoral,263
Maio,Planalto,1627
Outubro,Planalto,1422
Outubro,Planalto,903
Maio,Horizonte,1545
Setembro,Planalto,1140
Maio,Horizonte,995
Outubro,Horizonte,218
Junho,Horizonte,201
Novembro,Planalto,523
Abril,Litoral,246
Outubro,Litoral,62
Janeiro,Planalto,790
Abril,Litoral,935
Fevereiro,Planalto,211
Outubro,Horizonte,664
Marco,Progresso,692
Julho,Aurora,657
Julho,Planalto,777
Janeiro,Horizonte,1786
Agosto,Progresso,692
Julho,Horizonte,969
Janeiro,Aurora,1559
Agosto,Litoral,1787
Fevereiro,Litoral,852
Agosto,Horizonte,1861
Marco,Aurora,1946
Outubro,Horizonte,1405
Julho,Litoral,1121
Junho,Horizonte,604
Maio,Progresso,1666
Novembro,Aurora,1141
Outubro,Litoral,283
Novembro,Horizonte,290
Fevereiro,Aurora,1529
Fevereiro,Horizonte,1072
Dezembro,Litoral,1784
Janeiro,Aurora,1768
Setembro,Litoral,1283
Novembro,Progresso,203
Agosto,Progresso,208
Agosto,Planalto,231
Janeiro,Aurora,1257
Maio,Progresso,617
Dezembro,Planalto,1712
Junho,Aurora,614
Fevereiro,Litoral,1273
Outubro,Horizonte,595
Maio,Horizonte,1119
Junho,Litoral,1793
Setembro,Progresso,389
Outubro,Horizonte,891
Janeiro,Litoral,611
Outubro,Planalto,758
Marco,Planalto,1569
Dezembro,Litoral,572
Setembro,Aurora,1956
Janeiro,Progresso,280
Janeiro,Progresso,1159
Janeiro,Litoral,1916
Julho,Horizonte,1219
Maio,Progresso,720
Junho,Progresso,367
Agosto,Planalto,584
Fevereiro,Planalto,1433
Fevereiro,Planalto,1254
Marco,Progresso,1647
Marco,Progresso,123
Marco,Progresso,578
Abril,Horizonte,943
Marco,Horizonte,1882
Fevereiro,Horizonte,1328
Setembro,Aurora,414
Junho,Progresso,313
Marco,Progresso,866
Setembro,Litoral,1953
Abril,Litoral,234
Abril,Aurora,1505
Agosto,Litoral,742
Julho,Horizonte,1007
Julho,Aurora,1561
Outubro,Aurora,779
Julho,Aurora,1179
Outubro,Planalto,1507
Novembro,Litoral,616
Maio,Progresso,186
Julho,Planalto,1361
Abril,Horizonte,392
Agosto,Planalto,1425
Setembro,Horizonte,1642
Dezembro,Progresso,661
Marco,Progresso,54
Julho,Litoral,1960
Dezembro,Planalto,673
Outubro,Progresso,1522
Setembro,Horizonte,547
Janeiro,Progresso,1680
Fevereiro,Litoral,1904
Julho,Horizonte,272
Fevereiro,Aurora,1771
Julho,Litoral,1002
Janeiro,Litoral,1956
Marco,Aurora,1210
Maio,Progresso,786
Dezembro,Litoral,1836
Novembro,Aurora,1940
Junho,Aurora,587
Setembro,Litoral,752
Setembro,Planalto,243
Marco,Litoral,851
Agosto,Planalto,1410
Abril,Progresso,1079
Julho,Aurora,1046
Junho,Horizonte,1903
Agosto,Litoral,1936
Junho,Horizonte,781
Abril,Progresso,262
Fevereiro,Litoral,636
Julho,Horizonte,986
Novembro,Progresso,871
Novembro,Planalto,1578
Abril,Progresso,725
Setembro,Litoral,1304
Setembro,Litoral,1054
Julho,Litoral,1825
Maio,Progresso,1164
Marco,Litoral,901
Marco,Progresso,674
Setembro,Aurora,1413
Setembro,Aurora,691
Dezembro,Aurora,662
Novembro,Horizonte,1612
Abril,Aurora,579
Novembro,Aurora,1790
Janeiro,Progresso,1283
Outubro,Progresso,1453
Maio,Litoral,60
Agosto,Litoral,1589
Outubro,Litoral,1688
Abril,Progresso,1790
Outubro,Progresso,1668
Outubro,Aurora,604
Abril,Planalto,813
Dezembro,Progresso,600
Setembro,Planalto,1900
Setembro,Progresso,1738
Julho,Progresso,1920
Outubro,Horizonte,804
Agosto,Planalto,1157
Dezembro,Horizonte,386
Dezembro,Aurora,104
Abril,Horizonte,1394
Agosto,Horizonte,1166
Junho,Aurora,157
Marco,Planalto,900
Julho,Litoral,1423
Marco,Progresso,458
Novembro,Planalto,1805
Julho,Aurora,598
Maio,Horizonte,795
Abril,Litoral,1707
Marco,Horizonte,636
Agosto,Progresso,1281
Abril,Aurora,899
Agosto,Litoral,538
Outubro,Planalto,871
Marco,Planalto,122
Outubro,Aurora,973
Setembro,Aurora,1164
Junho,Horizonte,1951
Maio,Litoral,869
Maio,Progresso,497
Marco,Aurora,855
Fevereiro,Litoral,1885
Junho,Aurora,1928
Novembro,Aurora,1308
Janeiro,Planalto,879
Julho,Litoral,1799
Maio,Planalto,629
Abril,Planalto,1297
Setembro,Litoral,1289
Outubro,Planalto,215
Janeiro,Horizonte,483
Novembro,Progresso,1134
Abril,Progresso,1869
Marco,Horizonte,119
Junho,Aurora,914
Maio,Planalto,592
Julho,Progresso,234
Janeiro,Litoral,176
Maio,Aurora,1723
Fevereiro,Progresso,189
Fevereiro,Planalto,1336
Novembro,Progresso,1673
Novembro,Planalto,205
Fevereiro,Aurora,380
Setembro,Horizonte,1553
Outubro,Planalto,1861
Marco,Planalto,681
Abril,Aurora,1037
Maio,Aurora,370
Abril,Litoral,1996
Abril,Aurora,1985
Maio,Progresso,213
Outubro,Planalto,1399
Setembro,Horizonte,187
Dezembro,Aurora,1816
Setembro,Planalto,861
Junho,Horizonte,1988
Novembro,Litoral,251
Dezembro,Progresso,139
Marco,Litoral,1043
Junho,Aurora,1818
Outubro,Progresso,1522
Abril,Litoral,635
Marco,Planalto,1519
Junho,Aurora,850
Novembro,Litoral,1035
Junho,Progresso,1555
Fevereiro,Progresso,726
Setembro,Horizonte,1954
Agosto,Progresso,702
Junho,Progresso,407
Janeiro,Aurora,1935
Dezembro,Progresso,649
Fevereiro,Horizonte,1051
Abril,Progresso,1939
Julho,Horizonte,1878
Setembro,Planalto,1092
Outubro,Horizonte,883
Maio,Aurora,1103
Outubro,Litoral,1287
Fevereiro,Litoral,1489
Novembro,Planalto,978
Novembro,Aurora,813
Novembro,Planalto,217
Janeiro,Planalto,704
Outubro,Progresso,1783
Janeiro,Progresso,405
Maio,Aurora,1437
Julho,Litoral,1409
Setembro,Horizonte,134
Setembro,Progresso,915
Agosto,Aurora,1177
Janeiro,Aurora,1191
Maio,Litoral,1111
Junho,Aurora,532
Junho,Aurora,530
Abril,Litoral,185
Janeiro,Progresso,125
Marco,Litoral,344
Outubro,Planalto,365
Abril,Progresso,546
Abril,Planalto,1005
Abril,Aurora,670
Maio,Planalto,1641
Novembro,Litoral,1067
Setembro,Litoral,67
Abril,Horizonte,1964
Setembro,Aurora,481
Setembro,Litoral,665
Janeiro,Progresso,198
Maio,Litoral,489
Setembro,Progresso,268
Abril,Aurora,1981
Maio,Horizonte,55
Abril,Horizonte,720
Fevereiro,Planalto,1683
Outubro,Litoral,888
Fevereiro,Aurora,1068
Fevereiro,Planalto,944
Janeiro,Aurora,1324
Marco,Aurora,1134
Novembro,Planalto,1552
Outubro,Aurora,1959
Janeiro,Planalto,117
Abril,Litoral,1514
Janeiro,Planalto,302
Abril,Litoral,878
Marco,Horizonte,933
Setembro,Planalto,673
Janeiro,Horizonte,1602
Agosto,Planalto,1742
Novembro,Aurora,1140
Setembro,Horizonte,1900
Dezembro,Progresso,564
Julho,Progresso,1951
Janeiro,Progresso,1055
Abril,Horizonte,664
Outubro,Litoral,204
Janeiro,Planalto,1586
Abril,Aurora,1408
Marco,Aurora,895
Fevereiro,Horizonte,437
Janeiro,Progresso,53
Junho,Aurora,1034
Dezembro,Aurora,429
Julho,Litoral,1788
Junho,Aurora,82
Setembro,Aurora,1084
Dezembro,Planalto,765
Setembro,Aurora,1792
Fevereiro,Planalto,1582
Fevereiro,Progresso,234
Setembro,Litoral,1227
Janeiro,Aurora,905
Maio,Litoral,1952
Janeiro,Litoral,971
Julho,Litoral,743
Setembro,Horizonte,561
Junho,Planalto,716
Fevereiro,Litoral,1301
Junho,Progresso,524
Setembro,Aurora,151
Marco,Litoral,1767
Setembro,Litoral,307
Agosto,Aurora,1850
Dezembro,Progresso,121
Julho,Litoral,1572
Agosto,Litoral,409
Outubro,Progresso,933
Junho,Litoral,1051
Marco,Progresso,1905
Julho,Litoral,1314
Abril,Aurora,164
Novembro,Progresso,626
Outubro,Aurora,1862
Maio,Aurora,1483
Agosto,Litoral,1728
Julho,Progresso,1500
Julho,Horizonte,1802
Agosto,Aurora,1752
Outubro,Aurora,1601
Marco,Aurora,596
Marco,Litoral,1864
Fevereiro,Litoral,1213
Janeiro,Aurora,1825
Outubro,Litoral,357
Junho,Litoral,836
Junho,Litoral,1939
Outubro,Planalto,441
Dezembro,Progresso,1700
Agosto,Litoral,136
Junho,Planalto,1212
Junho,Planalto,1452
Janeiro,Litoral,1116
Dezembro,Planalto,915
Julho,Horizonte,1142
Julho,Planalto,1750
Outubro,Progresso,202
Setembro,Planalto,521
Dezembro,Litoral,713
Julho,Aurora,667
Agosto,Horizonte,339
Abril,Planalto,1568
Setembro,Horizonte,1923
Janeiro,Progresso,1981
Agosto,Planalto,987
Marco,Planalto,920
Janeiro,Horizonte,1664
Fevereiro,Planalto,1184
Junho,Planalto,1341
Maio,Aurora,1486
Marco,Horizonte,526
Setembro,Litoral,1733
Agosto,Litoral,1408
Marco,Progresso,436
Fevereiro,Aurora,1409
Agosto,Horizonte,1902
Maio,Horizonte,516
Setembro,Aurora,1656
Janeiro,Aurora,1314
Outubro,Progresso,277
Marco,Litoral,1735
Maio,Horizonte,1024
Fevereiro,Aurora,122
Marco,Horizonte,1602
Abril,Litoral,146
Abril,Horizonte,1331
Novembro,Horizonte,312
Setembro,Aurora,1064
Janeiro,Aurora,272
Dezembro,Aurora,1599
Setembro,Litoral,534
Setembro,Planalto,309
Novembro,Litoral,1758
Junho,Aurora,240
Novembro,Progresso,315
Janeiro,Horizonte,606
Novembro,Horizonte,1031
Dezembro,Horizonte,265
Junho,Horizonte,1373
Agosto,Progresso,1768
Maio,Aurora,195
Maio,Planalto,572
Janeiro,Horizonte,803
Janeiro,Planalto,1255
Agosto,Litoral,1565
Maio,Litoral,1202
Agosto,Horizonte,614
Outubro,Aurora,1937
Fevereiro,Progresso,1793
Abril,Horizonte,767
Novembro,Litoral,1106
Outubro,Litoral,440
Setembro,Planalto,132
Marco,Progresso,1098
Junho,Horizonte,502
Novembro,Aurora,1506
Julho,Planalto,1147
Marco,Progresso,1717
Janeiro,Planalto,1737
Fevereiro,Aurora,479
Novembro,Litoral,1576
Outubro,Horizonte,1962
Julho,Horizonte,1581
Julho,Aurora,1469
Dezembro,Horizonte,751
Janeiro,Horizonte,901
Outubro,Planalto,267
Julho,Aurora,509
Outubro,Planalto,1391
Novembro,Horizonte,1810
Junho,Progresso,1391
Novembro,Progresso,1661
Junho,Planalto,1515
Julho,Litoral,215
Julho,Litoral,1525
Janeiro,Aurora,194
Outubro,Progresso,571
Maio,Progresso,516
Agosto,Planalto,1756
Agosto,Horizonte,1362
Marco,Aurora,1110
Marco,Planalto,1705
Julho,Litoral,461
Abril,Horizonte,735
Junho,Aurora,1950
Setembro,Horizonte,435
Outubro,Litoral,1965
Fevereiro,Planalto,991
Fevereiro,Planalto,1495
Junho,Progresso,87
Marco,Planalto,1606
Janeiro,Progresso,968
Fevereiro,Planalto,210
Julho,Aurora,1291
Abril,Litoral,1317
Dezembro,Horizonte,1116
Fevereiro,Litoral,167
Novembro,Litoral,655
Dezembro,Progresso,1397
Dezembro,Progresso,247
Agosto,Aurora,1555
Abril,Horizonte,300
Abril,Planalto,1066
Fevereiro,Planalto,1777
Janeiro,Litoral,517
Janeiro,Aurora,881
Marco,Horizonte,1198
Junho,Planalto,1622
Julho,Litoral,1664
Setembro,Aurora,1576
Maio,Horizonte,153
Setembro,Litoral,1736
Agosto,Litoral,1307
Janeiro,Aurora,122
Novembro,Aurora,83
Dezembro,Aurora,1436
Marco,Aurora,1235
Agosto,Horizonte,972
Setembro,Aurora,769
Abril,Aurora,1333
Dezembro,Aurora,525
Junho,Horizonte,386
Abril,Planalto,1562
Setembro,Litoral,1789
Fevereiro,Progresso,246
Junho,Litoral,1044
Novembro,Horizonte,1303
Marco,Aurora,149
Outubro,Horizonte,655
Abril,Planalto,112
Fevereiro,Progresso,1407
Novembro,Planalto,1070
Agosto,Aurora,959
Outubro,Horizonte,1779
Agosto,Horizonte,333
Janeiro,Aurora,1862
Outubro,Aurora,1792
Junho,Progresso,925
Janeiro,Planalto,1672
Junho,Aurora,1211
Julho,Aurora,587
Fevereiro,Planalto,468
Setembro,Aurora,1363
Agosto,Progresso,1843
Setembro,Progresso,1040
Outubro,Planalto,476
Abril,Litoral,733
Abril,Progresso,800
Dezembro,Horizonte,1501
Agosto,Horizonte,92
Janeiro,Litoral,1381
Agosto,Progresso,1695
Julho,Aurora,1974
Dezembro,Litoral,196
Julho,Aurora,1708
Setembro,Horizonte,1999
Outubro,Litoral,866
Julho,Progresso,430
Fevereiro,Horizonte,1824
Janeiro,Progresso,1776
Janeiro,Aurora,1189
Julho,Progresso,1538
Maio,Litoral,1742
Abril,Aurora,893
Maio,Litoral,1017
Outubro,Aurora,1280
Outubro,Litoral,1126
Junho,Horizonte,1171
Dezembro,Litoral,1101
Outubro,Horizonte,262
Junho,Planalto,706
Janeiro,Progresso,806
Fevereiro,Aurora,297
Marco,Progresso,1563
Abril,Horizonte,899
Junho,Horizonte,1609
Dezembro,Horizonte,814
Dezembro,Litoral,1929
Novembro,Progresso,1405
Setembro,Horizonte,1010
Dezembro,Planalto,1109
Fevereiro,Horizonte,1270
Agosto,Progresso,1483
Setembro,Horizonte,233
Fevereiro,Horizonte,116
Setembro,Aurora,82
Julho,Horizonte,1240
Setembro,Progresso,389
Junho,Aurora,747
Fevereiro,Aurora,1597
Agosto,Horizonte,1318
Outubro,Horizonte,1559
Setembro,Planalto,645
Dezembro,Progresso,898
Agosto,Progresso,92
Fevereiro,Litoral,668
Agosto,Litoral,1598
Marco,Progresso,506
Marco,Horizonte,1924
Setembro,Aurora,651
Setembro,Planalto,165
Setembro,Horizonte,950
Abril,Aurora,155
Dezembro,Progresso,734
Julho,Horizonte,1418
Agosto,Planalto,1462
Maio,Litoral,584
Janeiro,Aurora,852
Setembro,Horizonte,290
Junho,Planalto,145
Marco,Horizonte,1383
Marco,Progresso,174
Outubro,Aurora,283
Janeiro,Progresso,738
Agosto,Progresso,631
Fevereiro,Litoral,1279
Dezembro,Progresso,282
Janeiro,Planalto,169
Julho,Aurora,1550
Novembro,Litoral,1878
Setembro,Horizonte,680
Junho,Progresso,71
Agosto,Horizonte,810
Agosto,Litoral,1285
Setembro,Horizonte,953
Julho,Planalto,524
Setembro,Litoral,746
Setembro,Aurora,1569
Dezembro,Aurora,888
Novembro,Aurora,237
Janeiro,Aurora,1256
Junho,Litoral,467
Dezembro,Litoral,602
Agosto,Litoral,589
Outubro,Progresso,1872
Setembro,Litoral,1606
Abril,Litoral,1147
Fevereiro,Litoral,1892
Novembro,Aurora,85
Setembro,Planalto,1483
Setembro,Aurora,580
Dezembro,Planalto,1847
Agosto,Planalto,737
Marco,Planalto,1088
Maio,Aurora,1695
Fevereiro,Progresso,1182
Marco,Horizonte,173
Janeiro,Progresso,1378
Abril,Aurora,1091
Maio,Planalto,133
Dezembro,Horizonte,754
Fevereiro,Progresso,967
Marco,Litoral,1261
Dezembro,Progresso,1237
Junho,Aurora,417
Junho,Horizonte,1795
Julho,Litoral,443
Dezembro,Horizonte,69
Setembro,Horizonte,1069
Abril,Progresso,1836
Maio,Planalto,162
Novembro,Progresso,1390
Fevereiro,Litoral,406
Junho,Aurora,1900
Abril,Progresso,1223
Maio,Planalto,885
Julho,Planalto,821
Junho,Progresso,1668
Agosto,Litoral,462
Junho,Planalto,875
Outubro,Planalto,107
Agosto,Litoral,1127
Abril,Litoral,1613
Dezembro,Litoral,1434
Julho,Litoral,766
Marco,Progresso,472
Janeiro,Progresso,1130
Setembro,Horizonte,113
Setembro,Horizonte,1677
Junho,Horizonte,335
Fevereiro,Planalto,391
Agosto,Litoral,558
Outubro,Progresso,1507
Junho,Progresso,1511
Julho,Litoral,584
Janeiro,Horizonte,1603
Marco,Planalto,1839
Janeiro,Progresso,130
Outubro,Aurora,430
Janeiro,Planalto,743
Dezembro,Planalto,1936
Dezembro,Horizonte,1997
Novembro,Litoral,697
Janeiro,Aurora,465
Abril,Horizonte,668
Julho,Litoral,183
Julho,Aurora,761
Dezembro,Progresso,935
Maio,Aurora,1839
Dezembro,Horizonte,1881
Junho,Aurora,1764
Fevereiro,Aurora,608
Maio,Aurora,272
Julho,Progresso,164
Setembro,Litoral,375
Junho,Aurora,245
Dezembro,Planalto,1064
Outubro,Horizonte,1068
Abril,Planalto,1976
Marco,Litoral,298
Setembro,Horizonte,275
Julho,Litoral,332
Novembro,Horizonte,499
Junho,Planalto,1127
Julho,Planalto,1727
Agosto,Progresso,794
Maio,Litoral,536
Marco,Planalto,1223
Marco,Horizonte,1782
Fevereiro,Aurora,1129
Agosto,Aurora,1949
Janeiro,Aurora,259
Dezembro,Progresso,365
Agosto,Planalto,1636
Marco,Litoral,449
Setembro,Litoral,1565
Dezembro,Progresso,1201
Dezembro,Horizonte,1975
Novembro,Planalto,818
Fevereiro,Planalto,1085
Outubro,Horizonte,73
Setembro,Horizonte,175
Junho,Planalto,380
Janeiro,Planalto,1244
Maio,Aurora,154
Outubro,Litoral,1294
Setembro,Aurora,1130
Junho,Aurora,1734
Julho,Litoral,1625
Abril,Progresso,82
Janeiro,Progresso,1234
Maio,Progresso,1997
Fevereiro,Progresso,1181
Agosto,Horizonte,1045
Abril,Aurora,114
Janeiro,Horizonte,1149
Outubro,Horizonte,1119
Julho,Litoral,1949
Dezembro,Progresso,1526
Novembro,Planalto,499
Fevereiro,Progresso,1033
Marco,Aurora,1820
Setembro,Horizonte,999
Setembro,Aurora,483
Fevereiro,Horizonte,675
Marco,Horizonte,1381
Novembro,Horizonte,1056
Dezembro,Planalto,454
Setembro,Progresso,1709
Janeiro,Horizonte,1871
Fevereiro,Litoral,192
Novembro,Horizonte,1722
Fevereiro,Progresso,808
Outubro,Progresso,337
Marco,Planalto,121
Outubro,Horizonte,456
Marco,Litoral,1868
Outubro,Planalto,603
Fevereiro,Planalto,1337
Agosto,Horizonte,1294
Agosto,Horizonte,828
Agosto,Planalto,1990
Fevereiro,Planalto,1828
Setembro,Planalto,1117
Novembro,Aurora,1496
Julho,Planalto,1039
Dezembro,Progresso,338
Maio,Litoral,1652
Julho,Litoral,1896
Agosto,Horizonte,830
Setembro,Planalto,1109
Fevereiro,Litoral,1672
Junho,Litoral,587
Setembro,Progresso,507
Junho,Progresso,1367
Fevereiro,Aurora,1173
Janeiro,Aurora,1224
Dezembro,Litoral,1209
Marco,Horizonte,1855
Novembro,Litoral,1353
Maio,Horizonte,1448
Julho,Litoral,1539
Outubro,Progresso,1497
Outubro,Planalto,1686
Marco,Litoral,1567
Setembro,Aurora,1738
Outubro,Horizonte,1191
Dezembro,Horizonte,1824
Abril,Litoral,1029
Outubro,Horizonte,458
Fevereiro,Aurora,1090
Marco,Progresso,693
Maio,Planalto,300
Marco,Planalto,1670
Maio,Horizonte,1797
Abril,Litoral,1950
Novembro,Horizonte,928
Outubro,Aurora,154
Marco,Litoral,898
Dezembro,Progresso,1684
Junho,Aurora,1114
Agosto,Progresso,621
Dezembro,Litoral,1672
Abril,Progresso,518
Setembro,Aurora,604
Junho,Aurora,1893
Maio,Horizonte,582
Marco,Litoral,1737
Maio,Planalto,1494
Maio,Planalto,683
Dezembro,Progresso,1027
Dezembro,Planalto,553
Abril,Planalto,1757
Dezembro,Aurora,1284
Junho,Aurora,182
Marco,Aurora,1006
Outubro,Planalto,1373
Janeiro,Progresso,268
Julho,Litoral,1463
Julho,Horizonte,1058
Dezembro,Progresso,1407
Abril,Aurora,436
Setembro,Progresso,1650
Dezembro,Litoral,720
Fevereiro,Aurora,1000
Janeiro,Litoral,1374
Marco,Horizonte,163
Julho,Progresso,1659
Setembro,Horizonte,872
Fevereiro,Planalto,109
Junho,Progresso,976
Marco,Planalto,1839
Maio,Litoral,804
Dezembro,Planalto,164
Setembro,Litoral,344
Marco,Horizonte,1453
Janeiro,Aurora,665
Maio,Horizonte,1633
Janeiro,Planalto,129
Agosto,Litoral,1100
Julho,Planalto,1857
Novembro,Aurora,1509
Fevereiro,Progresso,1306
Novembro,Progresso,303
Setembro,Progresso,1438
Maio,Planalto,1461
Julho,Progresso,987
Abril,Litoral,422
Dezembro,Aurora,396
Janeiro,Horizonte,1511
Agosto,Litoral,1210
Janeiro,Aurora,1226
Marco,Horizonte,393
Junho,Progresso,107
Agosto,Horizonte,269
Agosto,Planalto,1091
Fevereiro,Planalto,477
Setembro,Progresso,1675
Abril,Progresso,891
Abril,Litoral,1250
Fevereiro,Litoral,1629
Janeiro,Planalto,1555
Outubro,Aurora,1567
Julho,Litoral,535
Novembro,Aurora,1788
Outubro,Planalto,1023
Marco,Litoral,552
Abril,Aurora,671
Novembro,Aurora,754
Setembro,Litoral,898
Junho,Progresso,1058
Janeiro,Horizonte,689
Setembro,Progresso,1083
Setembro,Horizonte,1392
Maio,Aurora,655
Agosto,Litoral,1563
Julho,Planalto,863
Novembro,Litoral,1810
Agosto,Progresso,307
Setembro,Horizonte,931
Fevereiro,Litoral,453
Outubro,Horizonte,1297
Maio,Progresso,820
Agosto,Progresso,597
Marco,Litoral,310
Novembro,Planalto,1349
Novembro,Planalto,1844
Junho,Horizonte,820
Junho,Litoral,1429
Julho,Aurora,375
Novembro,Progresso,1048
Marco,Horizonte,277
Agosto,Progresso,649
Agosto,Horizonte,1969
Setembro,Litoral,1376
Agosto,Horizonte,1175
Marco,Horizonte,1366
Junho,Aurora,57
Setembro,Horizonte,663
Janeiro,Planalto,674
Marco,Horizonte,257
Fevereiro,Horizonte,1436
Dezembro,Litoral,946
Agosto,Horizonte,1118
Junho,Aurora,507
Outubro,Litoral,571
Novembro,Progresso,391
Novembro,Planalto,281
Agosto,Planalto,1818
Fevereiro,Progresso,1552
Novembro,Horizonte,1416
Junho,Aurora,218
Julho,Aurora,317
Agosto,Aurora,798
Setembro,Aurora,1337
Maio,Horizonte,941
Novembro,Progresso,1374
Marco,Progresso,649
Fevereiro,Planalto,1970
Agosto,Progresso,715
Janeiro,Aurora,391
Outubro,Horizonte,156
Junho,Litoral,1802
Fevereiro,Litoral,208
Marco,Aurora,1897
Agosto,Planalto,1427
Janeiro,Litoral,1622
Junho,Aurora,508
Marco,Horizonte,1973
Junho,Litoral,121
Marco,Aurora,682
Novembro,Litoral,1245
Novembro,Horizonte,276
Agosto,Progresso,778
Maio,Progresso,656
Abril,Horizonte,1250
Setembro,Horizonte,648
Maio,Progresso,151
Dezembro,Horizonte,1397
Abril,Horizonte,1429
Agosto,Horizonte,1200
Agosto,Progresso,1467
Agosto,Progresso,631
Abril,Litoral,784
Janeiro,Progresso,309
Fevereiro,Litoral,326
Abril,Progresso,859
Outubro,Planalto,645
Fevereiro,Litoral,514
Novembro,Horizonte,1445
Outubro,Planalto,183
Marco,Progresso,1328
Setembro,Progresso,1596
Setembro,Planalto,1795
Novembro,Aurora,936
Setembro,Horizonte,122
Julho,Litoral,701
Abril,Planalto,1360
Janeiro,Litoral,1744
Marco,Progresso,220
Agosto,Aurora,747
Abril,Aurora,1635
Outubro,Litoral,296
Outubro,Progresso,403
Fevereiro,Aurora,1793
Agosto,Horizonte,90
Julho,Progresso,161
Novembro,Planalto,765
Outubro,Planalto,1954
Setembro,Planalto,510
Fevereiro,Horizonte,1278
Maio,Progresso,1757
Junho,Litoral,688
Fevereiro,Litoral,115
Fevereiro,Progresso,1442
Outubro,Horizonte,1856
Abril,Progresso,510
Agosto,Litoral,595
Novembro,Progresso,1547
Maio,Planalto,759
Setembro,Progresso,93
Abril,Aurora,1838
Marco,Progresso,1746
Outubro,Litoral,1408
Agosto,Litoral,1428
Janeiro,Litoral,1421
Setembro,Planalto,1435
Abril,Litoral,1463
Novembro,Aurora,1558
Setembro,Progresso,1703
Agosto,Horizonte,1881
Marco,Litoral,1335
Marco,Progresso,124
Setembro,Planalto,1599
Marco,Progresso,1964
Abril,Litoral,517
Setembro,Litoral,54
Dezembro,Litoral,350
Abril,Aurora,1260
Novembro,Progresso,1274
Marco,Horizonte,1551
Julho,Aurora,1563
Junho,Horizonte,1372
Janeiro,Litoral,535
Outubro,Horizonte,998
Agosto,Horizonte,300
Janeiro,Aurora,716
Abril,Aurora,1449
Junho,Progresso,1270
Junho,Horizonte,118
Julho,Aurora,609
Novembro,Progresso,1322
Dezembro,Horizonte,281
Maio,Horizonte,1536
Maio,Litoral,1696
Abril,Aurora,378
Junho,Planalto,1952
Julho,Aurora,842
Outubro,Litoral,1209
Outubro,Progresso,1663
Janeiro,Aurora,792
Setembro,Horizonte,816
Agosto,Planalto,1745
Julho,Progresso,528
Setembro,Aurora,1134
Marco,Progresso,136
Outubro,Horizonte,1586
Abril,Planalto,1696
Julho,Horizonte,1232
Junho,Planalto,1016
Fevereiro,Progresso,448
Fevereiro,Aurora,795
Outubro,Planalto,1655
Julho,Horizonte,1473
Setembro,Planalto,511
Novembro,Progresso,413
Dezembro,Progresso,130
Setembro,Progresso,763
Julho,Aurora,142
Novembro,Progresso,923
Agosto,Aurora,121
Outubro,Litoral,1130
Marco,Planalto,1596
Janeiro,Horizonte,556
Julho,Aurora,1731
Agosto,Aurora,1502
Fevereiro,Horizonte,1733
Setembro,Planalto,769
Abril,Progresso,1676
Outubro,Planalto,648
Novembro,Aurora,447
Setembro,Progresso,509
Marco,Litoral,670
Agosto,Horizonte,1356
Novembro,Planalto,254
Fevereiro,Progresso,1025
Marco,Horizonte,146
Janeiro,Planalto,521
Maio,Aurora,1533
Abril,Aurora,314
Janeiro,Aurora,318
Outubro,Litoral,990
Setembro,Aurora,313
Junho,Aurora,1699
Junho,Aurora,873
Novembro,Progresso,1065
Fevereiro,Horizonte,1539
Julho,Litoral,1804
Dezembro,Planalto,1818
Dezembro,Litoral,1682
Setembro,Horizonte,56
Junho,Aurora,1662
Novembro,Aurora,1201
Agosto,Planalto,448
Dezembro,Litoral,233
Maio,Litoral,665
Fevereiro,Planalto,1157
Abril,Litoral,489
Dezembro,Litoral,854
Janeiro,Litoral,1649
Janeiro,Planalto,1306
Junho,Planalto,1602
Fevereiro,Horizonte,142
Junho,Litoral,838
Janeiro,Horizonte,1663
Novembro,Progresso,526
Outubro,Progresso,410
Marco,Litoral,160
Setembro,Aurora,1415
Fevereiro,Progresso,357
Agosto,Aurora,466
Junho,Horizonte,126
Dezembro,Litoral,795
Junho,Horizonte,656
Julho,Horizonte,1341
Maio,Planalto,1425
