Mes,Subestacao,Consumo(kWh)
Janeiro,Aurora,1757
Janeiro,Aurora,1143
Abril,Aurora,880
Maio,Litoral,1021
Dezembro,Aurora,1387
Julho,Aurora,480
Abril,Planalto,1455
Outubro,Progresso,1730
Dezembro,Progresso,1240
Janeiro,Aurora,1464
Novembro,Aurora,1392
Outubro,Aurora,166
Julho,Planalto,746
Fevereiro,Planalto,1585
Novembro,Planalto,252
Fevereiro,Progresso,1235
Agosto,Litoral,1894
Dezembro,Progresso,1011
Outubro,Planalto,511
Outubro,Horizonte,1923
Outubro,Litoral,993
Maio,Aurora,749
Outubro,Progresso,1628
Fevereiro,Litoral,250
Maio,Horizonte,1304
Agosto,Litoral,565
Junho,Progresso,1825
Marco,Planalto,1279
Agosto,Aurora,1404
Setembro,Planalto,655
Maio,Planalto,793
Fevereiro,Progresso,924
Fevereiro,Planalto,396
Julho,Planalto,398
Janeiro,Progresso,1233
Outubro,Progresso,1698
Dezembro,Horizonte,1325
Fevereiro,Planalto,1295
Outubro,Litoral,907
Abril,Aurora,1679
Janeiro,Aurora,443
Abril,Progresso,1469
Dezembro,Progresso,1043
Novembro,Horizonte,1027
Outubro,Planalto,216
Maio,Progresso,1025
Setembro,Progresso,501
Janeiro,Aurora,1211
Dezembro,Planalto,909
Maio,Horizonte,1946
Fevereiro,Progresso,259
Setembro,Progresso,817
Junho,Progresso,1658
Fevereiro,Aurora,263
Marco,Progresso,1851
Agosto,Progresso,1433
Janeiro,Aurora,1736
Dezembro,Progresso,1308
Marco,Planalto,1022
Outubro,Planalto,1801
Janeiro,Aurora,1470
Novembro,Planalto,353
Novembro,Horizonte,1182
Agosto,Progresso,906
Janeiro,Horizonte,1885
Maio,Planalto,910
Abril,Aurora,1905
Julho,Aurora,857
Maio,Horizonte,1463
Agosto,Planalto,169
Dezembro,Progresso,1913
Novembro,Planalto,1683
Janeiro,Planalto,1283
Maio,Aurora,476
Abril,Litoral,1617
Marco,Progresso,994
Maio,Progresso,379
Outubro,Aurora,1299
Marco,Planalto,1800
Agosto,Aurora,684
Marco,Planalto,1220
Janeiro,Litoral,1413
Setembro,Litoral,613
Setembro,Horizonte,229
Junho,Planalto,339
Outubro,Aurora,236
Janeiro,Aurora,535
Agosto,Aurora,1410
Fevereiro,Horizonte,1181
Setembro,Progresso,1199
Agosto,Aurora,822
Marco,Litoral,1779
Maio,Aurora,1882
Setembro,Aurora,1107
Janeiro,Aurora,1511
Setembro,Progresso,1349
Abril,Aurora,1567
Abril,Progresso,231
Abril,Progresso,1312
Outubro,Horizonte,1907
Dezembro,Litoral,1421
Setembro,Aurora,195
Junho,Aurora,1117
Novembro,Aurora,1944
Agosto,Progresso,1889
Dezembro,Planalto,548
Abril,Litoral,852
Marco,Aurora,1952
Janeiro,Planalto,1368
Outubro,Planalto,1844
Julho,Planalto,580
Abril,Litoral,1800
Agosto,Planalto,260
Marco,Aurora,942
Janeiro,Aurora,1475
Maio,Horizonte,1304
Fevereiro,Progresso,1412
Marco,Planalto,54
Junho,Progresso,360
Marco,Progresso,1854
Marco,Progresso,211
Dezembro,Progresso,265
Junho,Progresso,835
Maio,Aurora,885
Outubro,Litoral,1685
Setembro,Planalto,1244
Janeiro,Planalto,301
Marco,Aurora,1754
Marco,Aurora,1111
Novembro,Progresso,277
Junho,Litoral,958
Agosto,Planalto,1710
Marco,Horizonte,1351
Marco,Aurora,334
Junho,Horizonte,1583
Agosto,Planalto,698
Junho,Aurora,415
Dezembro,Planalto,1693
Outubro,Aurora,1141
Marco,Planalto,1177
Abril,Horizonte,1474
Janeiro,Litoral,1319
Agosto,Aurora,1750
Abril,Horizonte,241
Junho,Planalto,1780
Novembro,Horizonte,693
Marco,Aurora,1369
Novembro,Horizonte,1217
Dezembro,Planalto,956
Novembro,Progresso,780
Junho,Litoral,75
Dezembro,Litoral,1324
Novembro,Progresso,1680
Setembro,Aurora,1939
Setembro,Horizonte,761
Outubro,Horizonte,664
Marco,Progresso,242
Marco,Progresso,430
Abril,Planalto,1075
Dezembro,Planalto,1832
Julho,Litoral,1676
Marco,Aurora,1118
Outubro,Aurora,988
Agosto,Progresso,52
Novembro,Litoral,979
Agosto,Litoral,1921
Junho,Planalto,1522
Abril,Horizonte,1649
Novembro,Aurora,1208
Dezembro,Litoral,1364
Novembro,Planalto,327
Maio,Planalto,225
Dezembro,Planalto,331
Fevereiro,Horizonte,1193
Junho,Litoral,1847
Marco,Progresso,1247
Junho,Progresso,1512
Dezembro,Planalto,508
Maio,Planalto,1703
Fevereiro,Horizonte,1000
Dezembro,Planalto,390
Maio,Litoral,746
Maio,Planalto,1828
Setembro,Planalto,775
Novembro,Litoral,170
Agosto,Aurora,624
Dezembro,Progresso,1970
Dezembro,Planalto,1734
Julho,Litoral,1566
Dezembro,Progresso,325
Marco,Horizonte,1018
Outubro,Aurora,1036
Abril,Planalto,78
Junho,Aurora,1884
Marco,Planalto,1810
Novembro,Planalto,734
Setembro,Planalto,1317
Agosto,Aurora,370
Junho,Horizonte,692
Abril,Litoral,401
Julho,Litoral,581
Novembro,Horizonte,1154
Marco,Horizonte,1366
Outubro,Planalto,343
Agosto,Planalto,1570
Janeiro,Litoral,507
Marco,Planalto,796
Novembro,Planalto,1886
Maio,Horizonte,782
Maio,Aurora,1755
Outubro,Progresso,1631
Fevereiro,Progresso,1133
Outubro,Planalto,1681
Agosto,Planalto,1854
Maio,Progresso,592
Julho,Horizonte,429
Julho,Progresso,373
Maio,Progresso,1701
Agosto,Progresso,1135
Setembro,Planalto,994
Abril,Planalto,1219
Abril,Progresso,892
Agosto,Planalto,411
Janeiro,Progresso,102
Abril,Horizonte,451
Junho,Planalto,1636
Abril,Aurora,730
Junho,Planalto,1942
Maio,Horizonte,1042
Setembro,Horizonte,918
Outubro,Planalto,756
Setembro,Litoral,1522
Abril,Progresso,1156
Abril,Progresso,428
Dezembro,Horizonte,695
Agosto,Planalto,1531
Outubro,Litoral,982
Abril,Aurora,1853
Fevereiro,Progresso,130
Fevereiro,Litoral,780
Janeiro,Progresso,563
Maio,Planalto,1382
Junho,Progresso,970
Setembro,Aurora,812
Maio,Planalto,543
Junho,Horizonte,1309
Junho,Litoral,1741
Marco,Progresso,990
Dezembro,Planalto,1110
Abril,Planalto,790
Janeiro,Progresso,1730
Abril,Horizonte,374
Janeiro,Progresso,1129
Maio,Horizonte,1194
Novembro,Progresso,363
Novembro,Planalto,1284
Agosto,Aurora,1845
Agosto,Aurora,152
Maio,Planalto,488
Outubro,Aurora,866
Fevereiro,Horizonte,796
Dezembro,Planalto,87
Junho,Horizonte,862
Janeiro,Planalto,1693
Julho,Horizonte,1487
Novembro,Horizonte,1297
Abril,Aurora,1066
Maio,Planalto,1366
Junho,Progresso,1769
Novembro,Aurora,204
Janeiro,Horizonte,1105
Setembro,Horizonte,1307
Outubro,Progresso,1980
Abril,Progresso,538
Agosto,Horizonte,1835
Maio,Progresso,1643
Novembro,Litoral,1406
Agosto,Aurora,1748
Janeiro,Planalto,1090
Agosto,Progresso,1487
Novembro,Progresso,1839
Novembro,Litoral,1731
Abril,Planalto,1814
Fevereiro,Litoral,289
Novembro,Planalto,1359
Junho,Aurora,395
Fevereiro,Progresso,1448
Maio,Aurora,65
Fevereiro,Planalto,636
Marco,Progresso,999
Novembro,Litoral,309
Junho,Horizonte,1968
Janeiro,Litoral,410
Junho,Horizonte,1472
Marco,Litoral,509
Julho,Planalto,1996
Fevereiro,Aurora,1589
Junho,Horizonte,980
Agosto,Planalto,1836
Janeiro,Aurora,1158
Novembro,Aurora,1136
Novembro,Progresso,149
Setembro,Progresso,1907
Maio,Progresso,804
Maio,Horizonte,344
Dezembro,Horizonte,1997
Maio,Aurora,1235
Junho,Horizonte,978
Fevereiro,Aurora,1251
Junho,Planalto,1517
Novembro,Litoral,377
Abril,Aurora,1401
Agosto,Aurora,813
Novembro,Planalto,1115
Setembro,Progresso,291
Setembro,Progresso,1415
Agosto,Progresso,1164
Marco,Aurora,1101
Outubro,Aurora,508
Novembro,Horizonte,716
Novembro,Horizonte,1704
Abril,Litoral,1458
Janeiro,Litoral,1560
Setembro,Horizonte,269
Maio,Aurora,908
Junho,Planalto,313
Marco,Horizonte,170
Novembro,Aurora,1119
Outubro,Horizonte,1353
Agosto,Progresso,1188
Julho,Horizonte,1241
Janeiro,Progresso,484
Outubro,Aurora,1319
Dezembro,Progresso,533
Maio,Horizonte,1448
Outubro,Progresso,329
Setembro,Planalto,1819
Dezembro,Progresso,1095
Novembro,Progresso,763
Dezembro,Litoral,117
Junho,Planalto,1721
Agosto,Aurora,792
Outubro,Progresso,1131
Janeiro,Planalto,1600
Outubro,Aurora,1337
Novembro,Planalto,1755
Julho,Litoral,1496
Marco,Aurora,1071
Setembro,Aurora,1572
Junho,Progresso,340
Maio,Horizonte,218
Agosto,Aurora,1633
Agosto,Aurora,1535
Dezembro,Litoral,1681
Dezembro,Litoral,1912
Marco,Litoral,605
Fevereiro,Progresso,402
Fevereiro,Aurora,1313
Maio,Litoral,1876
Outubro,Litoral,332
Dezembro,Planalto,1522
Julho,Planalto,1655
Agosto,Litoral,1838
Outubro,Progresso,1139
Agosto,Horizonte,1400
Dezembro,Planalto,505
Agosto,Planalto,1008
Outubro,Aurora,1054
Dezembro,Aurora,526
Novembro,Litoral,1921
Marco,Aurora,334
Novembro,Aurora,80
Fevereiro,Horizonte,497
Abril,Progresso,263
Janeiro,Litoral,1766
Marco,Horizonte,1787
Novembro,Litoral,1653
Setembro,Progresso,1098
Julho,Litoral,1833
Julho,Aurora,1446
Janeiro,Progresso,446
Julho,Horizonte,386
Outubro,Horizonte,985
Julho,Planalto,1017
Abril,Horizonte,904
Julho,Planalto,952
Agosto,Aurora,721
Marco,Horizonte,1353
Outubro,Progresso,818
Fevereiro,Planalto,672
Julho,Horizonte,608
Maio,Aurora,1764
Maio,Progresso,597
Maio,Progresso,972
Julho,Aurora,1271
Setembro,Horizonte,603
Novembro,Litoral,528
Agosto,Horizonte,893
Junho,Planalto,1675
Julho,Planalto,1930
Setembro,Horizonte,1653
Novembro,Planalto,119
Junho,Litoral,554
Janeiro,Litoral,159
Abril,Progresso,1455
Agosto,Planalto,446
Julho,Horizonte,1482
Marco,Progresso,400
Outubro,Litoral,1607
Marco,Progresso,1574
Novembro,Aurora,1044
Marco,Planalto,838
Dezembro,Horizonte,1984
Janeiro,Litoral,1780
Outubro,Progresso,470
Janeiro,Horizonte,1630
Junho,Planalto,971
Janeiro,Horizonte,160
Maio,Planalto,258
Abril,Planalto,1815
Maio,Planalto,1512
Julho,Progresso,1251
Junho,Planalto,980
Dezembro,Horizonte,1835
Setembro,Aurora,474
Junho,Horizonte,377
Setembro,Progresso,1957
Abril,Planalto,60
Janeiro,Aurora,1325
Janeiro,Progresso,905
Outubro,Litoral,1308
Julho,Litoral,1721
Marco,Litoral,303
Fevereiro,Aurora,1639
Junho,Horizonte,1551
Junho,Aurora,178
Julho,Aurora,1811
Maio,Aurora,1605
Agosto,Litoral,149
Julho,Horizonte,339
Fevereiro,Aurora,1642
Janeiro,Horizonte,1299
Setembro,Planalto,1726
Maio,Aurora,1198
Dezembro,Aurora,1511
Novembro,Aurora,1894
Maio,Planalto,1637
Dezembro,Planalto,695
Outubro,Litoral,1877
Abril,Progresso,714
Fevereiro,Horizonte,1420
Maio,Progresso,747
Fevereiro,Aurora,1824
Dezembro,Aurora,232
Julho,Litoral,400
Novembro,Progresso,1588
Setembro,Aurora,1869
Setembro,Progresso,1451
Novembro,Litoral,757
Junho,Progresso,1538
Janeiro,Horizonte,727
Junho,Litoral,851
Maio,Progresso,389
Abril,Aurora,1214
Dezembro,Planalto,160
Junho,Planalto,310
Junho,Litoral,1969
Junho,Planalto,1261
Fevereiro,Horizonte,1929
Julho,Litoral,420
Abril,Aurora,1431
Dezembro,Aurora,1346
Setembro,Litoral,1770
Outubro,Planalto,1872
Fevereiro,Planalto,653
Maio,Aurora,498
Abril,Horizonte,1779
Setembro,Planalto,1490
Abril,Horizonte,1945
Agosto,Planalto,910
Agosto,Litoral,1461
Junho,Progresso,1411
Junho,Aurora,1384
Novembro,Litoral,1993
Agosto,Planalto,1402
Dezembro,Aurora,1120
Dezembro,Progresso,705
Outubro,Progresso,198
Setembro,Planalto,399
Maio,Aurora,372
Novembro,Planalto,914
Janeiro,Progresso,1193
Janeiro,Litoral,1054
Fevereiro,Litoral,447
Outubro,Horizonte,695
Outubro,Progresso,1270
Maio,Progresso,462
Abril,Planalto,1512
Janeiro,Horizonte,86
Abril,Horizonte,236
Abril,Aurora,469
Outubro,Planalto,774
Abril,Litoral,1533
Janeiro,Aurora,1183
Setembro,Horizonte,236
Marco,Litoral,520
Abril,Progresso,1151
Maio,Planalto,1447
Julho,Horizonte,859
Junho,Progresso,379
Maio,Horizonte,1198
Agosto,Litoral,1389
Janeiro,Aurora,1007
Julho,Litoral,369
Dezembro,Planalto,524
Junho,Planalto,1562
Novembro,Horizonte,875
Maio,Litoral,563
Julho,Aurora,383
Marco,Planalto,1144
Janeiro,Aurora,514
Setembro,Progresso,1449
Fevereiro,Horizonte,773
Outubro,Aurora,57
Marco,Horizonte,1769
Agosto,Progresso,213
Dezembro,Aurora,830
Outubro,Aurora,1368
Setembro,Progresso,407
Marco,Litoral,130
Junho,Aurora,823
Julho,Aurora,1348
Janeiro,Planalto,970
Julho,Litoral,948
Abril,Aurora,1690
Maio,Progresso,1894
Agosto,Horizonte,1613
Abril,Progresso,971
Abril,Litoral,1120
Agosto,Planalto,1465
Maio,Planalto,874
Junho,Planalto,1640
Dezembro,Progresso,1067
Novembro,Horizonte,1152
Maio,Horizonte,1586
Janeiro,Aurora,729
Julho,Horizonte,1096
Junho,Horizonte,1301
Fevereiro,Aurora,487
Novembro,Progresso,1371
Julho,Progresso,995
Junho,Litoral,1333
Maio,Progresso,825
Agosto,Planalto,725
Maio,Planalto,59
Novembro,Litoral,1701
Fevereiro,Horizonte,207
Junho,Litoral,917
Dezembro,Aurora,833
Janeiro,Litoral,1231
Maio,Litoral,369
Junho,Planalto,1949
Julho,Aurora,1275
Fevereiro,Aurora,170
Janeiro,Litoral,188
Junho,Aurora,723
Marco,Aurora,1793
Maio,Progresso,1640
Dezembro,Aurora,1412
Novembro,Horizonte,1333
Fevereiro,Aurora,1506
Janeiro,Planalto,93
Janeiro,Progresso,1232
Novembro,Planalto,865
Abril,Planalto,1428
Outubro,Horizonte,147
Fevereiro,Progresso,1611
Janeiro,Litoral,1944
Junho,Aurora,1783
Abril,Horizonte,1682
Outubro,Horizonte,288
Dezembro,Litoral,524
Julho,Horizonte,573
Novembro,Litoral,606
Junho,Litoral,1465
Maio,Litoral,58
Outubro,Horizonte,1586
Dezembro,Litoral,1462
Dezembro,Horizonte,1912
Dezembro,Progresso,1283
Dezembro,Litoral,1127
Fevereiro,Horizonte,665
Maio,Horizonte,201
Setembro,Horizonte,459
Setembro,Aurora,59
Fevereiro,Aurora,1006
Julho,Litoral,601
Outubro,Progresso,605
Abril,Litoral,929
Marco,Planalto,317
Novembro,Planalto,1063
Janeiro,Progresso,1863
Marco,Progresso,716
Novembro,Progresso,500
Setembro,Aurora,643
Setembro,Aurora,1270
Julho,Planalto,447
Marco,Progresso,970
Marco,Horizonte,1125
Abril,Planalto,1808
Julho,Progresso,1542
Julho,Horizonte,1441
Dezembro,Progresso,1447
Dezembro,Litoral,1132
Fevereiro,Horizonte,343
Dezembro,Litoral,837
Maio,Aurora,1919
Julho,Planalto,1861
Julho,Progresso,1001
Junho,Planalto,918
Outubro,Progresso,159
Outubro,Litoral,1615
Dezembro,Horizonte,156
Agosto,Horizonte,1062
Marco,Progresso,346
Janeiro,Litoral,1925
Marco,Progresso,888
Novembro,Progresso,1904
Fevereiro,Progresso,1168
Fevereiro,Horizonte,1870
Fevereiro,Progresso,1792
Maio,Horizonte,1034
Janeiro,Aurora,894
Outubro,Litoral,1757
Abril,Aurora,1545
Outubro,Progresso,128
Maio,Horizonte,1323
Fevereiro,Litoral,779
Maio,Planalto,388
Outubro,Litoral,106
Abril,Litoral,969
Agosto,Progresso,196
Janeiro,Aurora,795
Dezembro,Aurora,1090
Maio,Planalto,417
Novembro,Progresso,758
Dezembro,Litoral,1262
Outubro,Aurora,1717
Janeiro,Aurora,297
Outubro,Horizonte,199
Outubro,Litoral,763
Abril,Progresso,1286
Agosto,Aurora,266
Janeiro,Progresso,1079
Novembro,Litoral,719
Fevereiro,Litoral,910
Janeiro,Aurora,1660
Novembro,Planalto,1468
Julho,Progresso,1836
Fevereiro,Progresso,353
Janeiro,Horizonte,1631
Dezembro,Litoral,1484
Junho,Litoral,452
Junho,Aurora,1927
Outubro,Aurora,909
Fevereiro,Aurora,1900
Janeiro,Horizonte,429
Outubro,Planalto,501
Marco,Aurora,1302
Outubro,Aurora,743
Maio,Aurora,1578
Junho,Horizonte,1668
Marco,Progresso,194
Setembro,Planalto,99
Novembro,Progresso,1497
Maio,Litoral,1173
Fevereiro,Litoral,392
Outubro,Aurora,931
Junho,Progresso,1805
Dezembro,Horizonte,1724
Agosto,Planalto,939
Novembro,Progresso,1599
Junho,Progresso,1086
Abril,Planalto,1929
Junho,Progresso,811
Agosto,Progresso,897
Agosto,Planalto,973
Outubro,Horizonte,1245
Fevereiro,Planalto,1562
Agosto,Aurora,1904
Junho,Aurora,1432
Fevereiro,Aurora,1179
Janeiro,Aurora,238
Junho,Litoral,1602
Julho,Horizonte,1123
Outubro,Litoral,1322
Maio,Progresso,459
Outubro,Progresso,1464
Agosto,Planalto,1452
Novembro,Aurora,276
Dezembro,Planalto,1664
Setembro,Progresso,1857
Abril,Aurora,262
Julho,Horizonte,1602
Agosto,Progresso,1054
Junho,Planalto,1419
Fevereiro,Planalto,468
Julho,Progresso,1836
Setembro,Litoral,1925
Maio,Horizonte,1157
Fevereiro,Progresso,968
Abril,Progresso,1270
Marco,Planalto,826
Abril,Aurora,1603
Outubro,Aurora,270
Julho,Aurora,1916
Outubro,Planalto,1820
Agosto,Aurora,225
Janeiro,Progresso,633
Agosto,Litoral,1676
Maio,Litoral,1395
Dezembro,Litoral,584
Julho,Aurora,774
Novembro,Litoral,1467
Novembro,Aurora,1879
Janeiro,Progresso,1713
Fevereiro,Progresso,1644
Janeiro,Planalto,373
Maio,Planalto,134
Junho,Horizonte,1069
Outubro,Progresso,1814
Setembro,Aurora,936
Agosto,Horizonte,1500
Julho,Progresso,1341
Dezembro,Aurora,161
Maio,Progresso,677
Marco,Progresso,998
Setembro,Aurora,799
Maio,Progresso,1471
Marco,Progresso,101
Marco,Progresso,133
Marco,Planalto,1696
Junho,Litoral,761
Janeiro,Progresso,780
Novembro,Aurora,790
Abril,Progresso,878
Agosto,Planalto,474
Marco,Planalto,1094
Maio,Progresso,1761
Fevereiro,Horizonte,105
Fevereiro,Litoral,1364
Novembro,Aurora,861
Julho,Aurora,856
Outubro,Aurora,1058
Marco,Aurora,704
Maio,Planalto,1056
Marco,Litoral,957
Junho,Progresso,1446
Outubro,Progresso,1811
Marco,Horizonte,57
Agosto,Progresso,173
Fevereiro,Litoral,1831
Marco,Progresso,1174
Agosto,Planalto,1039
Agosto,Progresso,884
Janeiro,Aurora,1935
Agosto,Aurora,1166
Outubro,Aurora,1458
Fevereiro,Aurora,815
Dezembro,Planalto,1153
Julho,Planalto,1371
Junho,Planalto,80
Fevereiro,Progresso,427
Maio,Aurora,379
Julho,Horizonte,1999
Agosto,Horizonte,1372
Marco,Aurora,331
Janeiro,Litoral,1085
Julho,Progresso,688
Maio,Horizonte,921
Maio,Planalto,748
Julho,Litoral,118
Janeiro,Planalto,890
Agosto,Litoral,1596
Dezembro,Litoral,1888
Outubro,Progresso,72
Maio,Planalto,386
Agosto,Planalto,476
Outubro,Horizonte,894
Outubro,Aurora,258
Maio,Aurora,264
Dezembro,Horizonte,684
Julho,Litoral,472
Outubro,Horizonte,122
Marco,Horizonte,1795
Fevereiro,Planalto,872
Junho,Horizonte,835
Maio,Litoral,1679
Setembro,Aurora,987
Outubro,Progresso,1821
Abril,Horizonte,1739
Novembro,Horizonte,1347
Marco,Planalto,1798
Setembro,Planalto,1713
Agosto,Horizonte,1306
Junho,Horizonte,1114
Janeiro,Litoral,338
Outubro,Aurora,604
Dezembro,Aurora,1343
Novembro,Progresso,488
Janeiro,Aurora,1387
Dezembro,Progresso,1583
Junho,Planalto,1467
Marco,Progresso,77
Marco,Progresso,319
Junho,Aurora,1540
Marco,Horizonte,1995
Novembro,Planalto,123
Outubro,Litoral,1730
Junho,Progresso,723
Maio,Progresso,295
Abril,Progresso,1855
Agosto,Horizonte,459
Fevereiro,Litoral,547
Dezembro,Aurora,1491
Novembro,Planalto,1061
Julho,Horizonte,260
Abril,Litoral,841
Fevereiro,Planalto,1296
Julho,Aurora,409
Janeiro,Planalto,631
Abril,Progresso,1093
Setembro,Progresso,472
Abril,Horizonte,170
Dezembro,Planalto,222
Marco,Progresso,83
Outubro,Horizonte,967
Outubro,Horizonte,120
Fevereiro,Horizonte,594
Marco,Aurora,823
Janeiro,Progresso,833
Outubro,Progresso,1017
Agosto,Litoral,1694
Janeiro,Aurora,584
Marco,Progresso,1731
Marco,Progresso,63
Fevereiro,Litoral,1379
Maio,Planalto,1902
Outubro,Planalto,1621
Marco,Aurora,320
Marco,Horizonte,1846
Agosto,Litoral,1126
Abril,Litoral,1567
Abril,Progresso,1633
Marco,Progresso,512
Novembro,Litoral,572
Janeiro,Horizonte,819
Agosto,Planalto,904
Janeiro,Aurora,841
Julho,Planalto,1795
Maio,Aurora,1397
Abril,Horizonte,1920
Abril,Litoral,1597
Agosto,Horizonte,492
Novembro,Litoral,300
Novembro,Progresso,1908
Junho,Aurora,209
Dezembro,Progresso,85
Janeiro,Litoral,1734
Outubro,Aurora,929
Agosto,Aurora,1271
Fevereiro,Progresso,1523
Junho,Aurora,1451
Setembro,Litoral,1319
Janeiro,Litoral,442
Junho,Progresso,1277
Agosto,Horizonte,93
Outubro,Litoral,364
Fevereiro,Litoral,457
Maio,Aurora,944
Junho,Aurora,1904
Maio,Litoral,255
Marco,Progresso,1314
Abril,Horizonte,90
Julho,Aurora,637
Abril,Aurora,763
Setembro,Horizonte,1436
Novembro,Aurora,947
Dezembro,Progresso,144
Outubro,Aurora,589
Fevereiro,Aurora,1217
Maio,Litoral,108
Agosto,Progresso,1714
Maio,Progresso,903
Outubro,Litoral,558
Dezembro,Planalto,562
Agosto,Horizonte,848
Agosto,Progresso,1095
Setembro,Planalto,787
Outubro,Horizonte,1277
Junho,Progresso,748
Dezembro,Aurora,936
Abril,Progresso,520
Dezembro,Horizonte,333
Novembro,Planalto,421
Marco,Aurora,1571
Dezembro,Horizonte,1405
Maio,Horizonte,1100
Junho,Progresso,904
Marco,Litoral,178
Fevereiro,Litoral,1453
Julho,Aurora,556
Novembro,Horizonte,1948
Maio,Planalto,1971
Setembro,Aurora,1168
Marco,Aurora,627
Agosto,Progresso,1250
Junho,Planalto,522
Abril,Horizonte,1559
Dezembro,Horizonte,1057
Dezembro,Horizonte,1348
Setembro,Aurora,717
Maio,Progresso,1496
Outubro,Aurora,1604
Junho,Litoral,1968
Setembro,Litoral,1957
Julho,Horizonte,369
Dezembro,Progresso,107
Maio,Horizonte,322
Fevereiro,Horizonte,1271
Abril,Aurora,1152
Fevereiro,Horizonte,1031
Marco,Horizonte,90
Outubro,Progresso,787
Dezembro,Progresso,1846
Marco,Progresso,1318
Abril,Horizonte,1096
Junho,Progresso,758
Dezembro,Progresso,285
Marco,Planalto,175
Outubro,Planalto,827
Janeiro,Litoral,885
Janeiro,Aurora,189
Setembro,Aurora,928
Setembro,Progresso,443
Maio,Litoral,877
Setembro,Litoral,176
Novembro,Planalto,1871
Julho,Litoral,1187
Setembro,Horizonte,1993
Dezembro,Progresso,886
Julho,Horizonte,574
Setembro,Aurora,1301
Fevereiro,Planalto,1594
Novembro,Horizonte,195
Novembro,Progresso,1236
Agosto,Horizonte,784
Julho,Horizonte,777
Junho,Litoral,1973
Maio,Planalto,218
Abril,Aurora,1611
Julho,Progresso,1198
Marco,Progresso,349
Agosto,Aurora,1323
Fevereiro,Progresso,987
Janeiro,Litoral,571
Novembro,Horizonte,154
Fevereiro,Litoral,667
Setembro,Litoral,1018
Maio,Litoral,1586
Novembro,Aurora,1767
Agosto,Planalto,1985
Marco,Aurora,555
Julho,Aurora,351
Fevereiro,Litoral,702
Agosto,Planalto,1303
Julho,Aurora,113
Dezembro,Planalto,639
Maio,Litoral,281
Dezembro,Aurora,1672
Novembro,Planalto,1256
Abril,Progresso,368
Janeiro,Aurora,1731
Maio,Aurora,878
Dezembro,Aurora,141
Setembro,Planalto,1708
Outubro,Horizonte,1861
Abril,Aurora,1010
Setembro,Progresso,113
Dezembro,Progresso,893
Fevereiro,Litoral,268
Abril,Horizonte,753
Setembro,Horizonte,668
Abril,Planalto,1982
Maio,Litoral,296
Novembro,Planalto,1013
Agosto,Litoral,1546
Janeiro,Horizonte,1063
Janeiro,Planalto,106
Setembro,Litoral,1118
Setembro,Horizonte,1961
Abril,Horizonte,1159
Fevereiro,Aurora,1111
Setembro,Planalto,231
Abril,Aurora,213
Junho,Horizonte,806
Dezembro,Planalto,1908
Janeiro,Planalto,1962
Dezembro,Progresso,175
Setembro,Litoral,1280
Maio,Progresso,316
Marco,Progresso,403
Abril,Horizonte,1484
Janeiro,Litoral,1672
Setembro,Progresso,1730
Agosto,Progresso,1195
Abril,Planalto,1581
Fevereiro,Horizonte,659
Setembro,Progresso,518
Abril,Litoral,850
Setembro,Aurora,182
Outubro,Aurora,1452
Marco,Horizonte,1061
Julho,Aurora,898
Julho,Planalto,1069
Outubro,Planalto,367
Abril,Litoral,1650
Fevereiro,Horizonte,760
Novembro,Horizonte,1198
Setembro,Aurora,500
Abril,Progresso,1931
Agosto,Progresso,1793
Fevereiro,Progresso,1281
Agosto,Litoral,1373
Novembro,Horizonte,1562
Outubro,Aurora,682
Maio,Litoral,191
Julho,Planalto,1053
Julho,Planalto,1547
Dezembro,Planalto,908
Setembro,Horizonte,618
Marco,Planalto,353
Outubro,Progresso,706
Abril,Planalto,1629
Outubro,Litoral,693
Abril,Planalto,642
Outubro,Progresso,1938
Maio,Planalto,79
Junho,Aurora,1450
Marco,Progresso,1414
Abril,Horizonte,1282
Marco,Planalto,1316
Fevereiro,Litoral,744
Outubro,Planalto,207
Dezembro,Litoral,195
Setembro,Aurora,389
Janeiro,Horizonte,915
Fevereiro,Progresso,1818
Agosto,Progresso,141
Julho,Horizonte,378
Dezembro,Aurora,221
Janeiro,Aurora,751
Maio,Planalto,1104
Outubro,Aurora,670
Junho,Planalto,321
Maio,Litoral,1168
Abril,Horizonte,1038
Janeiro,Litoral,126
Julho,Litoral,200
Setembro,Litoral,191
Junho,Litoral,280
Marco,Progresso,1843
Outubro,Aurora,1981
Abril,Horizonte,1003
Outubro,Horizonte,177
Maio,Litoral,909
Dezembro,Horizonte,1809
Dezembro,Planalto,745
Janeiro,Horizonte,546
Maio,Litoral,1353
Janeiro,Horizonte,1878
Setembro,Aurora,1614
Julho,Litoral,859
Marco,Progresso,1603
Setembro,Aurora,180
Fevereiro,Horizonte,1534
Dezembro,Progresso,318
Julho,Aurora,667
Setembro,Planalto,1742
Junho,Aurora,1011
Outubro,Progresso,1644
Maio,Planalto,1677
Dezembro,Horizonte,1333
Julho,Litoral,1124
Junho,Horizonte,1206
Maio,Litoral,1752
Fevereiro,Litoral,858
Agosto,Progresso,1078
Julho,Planalto,697
Junho,Planalto,787
Maio,Aurora,551
Maio,Horizonte,1257
Setembro,Progresso,458
Janeiro,Horizonte,1164
Setembro,Aurora,1509
Junho,Aurora,869
Abril,Progresso,952
Outubro,Aurora,238
Julho,Progresso,1553
