Mes,Subestacao,Consumo(kWh)
Outubro,Horizonte,355
Setembro,Aurora,1424
Julho,Litoral,1571
Novembro,Litoral,1040
Setembro,Horizonte,1322
Janeiro,Aurora,1459
Janeiro,Litoral,1790
Dezembro,Horizonte,741
Abril,Aurora,1530
Fevereiro,Planalto,648
Agosto,Litoral,1650
Janeiro,Progresso,1092
Abril,Progresso,1883
Novembro,Litoral,187
Novembro,Horizonte,526
Setembro,Horizonte,516
Fevereiro,Planalto,1285
Junho,Planalto,612
Abril,Progresso,303
Dezembro,Horizonte,1026
Abril,Progresso,845
Junho,Progresso,1136
Outubro,Horizonte,1693
Abril,Progresso,1962
Setembro,Horizonte,1537
Dezembro,Litoral,1149
Dezembro,Aurora,69
Agosto,Horizonte,581
Agosto,Litoral,1658
Maio,Litoral,545
Junho,Litoral,517
Janeiro,Planalto,1714
Janeiro,Progresso,1921
Setembro,Litoral,704
Dezembro,Planalto,1509
Abril,Planalto,656
Marco,Progresso,1420
Maio,Litoral,906
Setembro,Aurora,828
Setembro,Horizonte,402
Marco,Aurora,1300
Dezembro,Litoral,1073
Julho,Horizonte,287
Marco,Horizonte,1328
Marco,Horizonte,1450
Abril,Planalto,416
Fevereiro,Planalto,954
Junho,Aurora,554
Maio,Progresso,1027
Outubro,Progresso,172
Outubro,Planalto,1880
Fevereiro,Aurora,731
Dezembro,Horizonte,1850
Outubro,Litoral,865
Fevereiro,Litoral,103
Fevereiro,Progresso,1917
Abril,Horizonte,1170
Marco,Progresso,1173
Setembro,Aurora,398
Maio,Progresso,1216
Dezembro,Litoral,424
Janeiro,Aurora,1709
Fevereiro,Aurora,1089
Julho,Litoral,712
Agosto,Progresso,1909
Junho,Aurora,1177
Julho,Progresso,724
Fevereiro,Horizonte,1398
Dezembro,Aurora,1737
Junho,Litoral,1093
Dezembro,Litoral,526
Junho,Progresso,490
Abril,Planalto,1355
Novembro,Horizonte,1397
Abril,Planalto,1404
Fevereiro,Progresso,1273
Marco,Planalto,1229
Outubro,Progresso,1172
Junho,Horizonte,1693
Abril,Progresso,1647
Marco,Progresso,524
Janeiro,Progresso,1019
Dezembro,Horizonte,1426
Novembro,Planalto,1419
Novembro,Progresso,941
Novembro,Planalto,836
Marco,Litoral,1429
Janeiro,Litoral,71
Abril,Litoral,409
Dezembro,Horizonte,515
Abril,Progresso,1689
Novembro,Progresso,1091
Dezembro,Progresso,469
Janeiro,Aurora,470
Julho,Litoral,1370
Maio,Horizonte,741
Janeiro,Planalto,1071
Maio,Progresso,134
Dezembro,Planalto,1372
Julho,Progresso,148
Junho,Litoral,1155
Outubro,Litoral,211
Maio,Aurora,50
Agosto,Aurora,452
Setembro,Progresso,107
Janeiro,Planalto,813
Junho,Aurora,1215
Fevereiro,Horizonte,1467
Agosto,Litoral,134
Maio,Planalto,1010
Janeiro,Progresso,66
Maio,Progresso,611
Outubro,Litoral,211
Maio,Planalto,1250
Fevereiro,Horizonte,1432
Abril,Progresso,1835
Junho,Litoral,1087
Janeiro,Aurora,286
Novembro,Litoral,154
Setembro,Litoral,1494
Julho,Aurora,1367
Junho,Horizonte,1656
Janeiro,Litoral,1335
Agosto,Litoral,942
Agosto,Litoral,645
Abril,Planalto,473
Abril,Progresso,184
Janeiro,Planalto,1850
Setembro,Litoral,585
Agosto,Litoral,50
Outubro,Aurora,1943
Julho,Aurora,541
Fevereiro,Planalto,1921
Julho,Litoral,1699
Abril,Aurora,1542
Marco,Aurora,1490
Novembro,Horizonte,830
Dezembro,Horizonte,733
Outubro,Litoral,1538
Abril,Aurora,1890
Outubro,Planalto,1895
Junho,Progresso,354
Julho,Planalto,1174
Fevereiro,Litoral,1784
Julho,Progresso,1703
Outubro,Planalto,1479
Fevereiro,Planalto,961
Novembro,Progresso,913
Fevereiro,Horizonte,522
Janeiro,Planalto,245
Novembro,Litoral,209
Julho,Planalto,922
Janeiro,Aurora,1284
Marco,Planalto,482
Novembro,Planalto,1255
Agosto,Planalto,691
Janeiro,Litoral,63
Dezembro,Planalto,1457
Junho,Litoral,92
Dezembro,Litoral,1148
Fevereiro,Planalto,1202
Setembro,Planalto,1959
Fevereiro,Planalto,925
Junho,Planalto,133
Abril,Litoral,176
Setembro,Litoral,1868
Janeiro,Planalto,1223
Janeiro,Litoral,1958
Outubro,Aurora,347
Marco,Horizonte,1544
Novembro,Progresso,451
Junho,Horizonte,592
Marco,Horizonte,1091
Julho,Progresso,1630
Setembro,Planalto,177
Dezembro,Horizonte,1803
Outubro,Planalto,270
Fevereiro,Planalto,493
Abril,Aurora,1059
Marco,Litoral,422
Junho,Progresso,1833
Maio,Progresso,1992
Dezembro,Progresso,598
Marco,Litoral,721
Setembro,Progresso,1267
Dezembro,Horizonte,1042
Agosto,Progresso,857
Marco,Aurora,1436
Outubro,Planalto,1820
Maio,Planalto,1894
Maio,Aurora,303
Maio,Litoral,1493
Agosto,Litoral,616
Marco,Progresso,1047
Marco,Progresso,1423
Agosto,Horizonte,809
Setembro,Planalto,316
Maio,Progresso,458
Outubro,Aurora,1784
Agosto,Litoral,147
Maio,Progresso,541
Dezembro,Litoral,316
Abril,Planalto,1811
Fevereiro,Horizonte,1595
Novembro,Litoral,1635
Abril,Litoral,949
Fevereiro,Progresso,419
Julho,Progresso,167
Julho,Planalto,61
Setembro,Horizonte,1041
Dezembro,Progresso,820
Abril,Horizonte,964
Maio,Horizonte,813
Novembro,Progresso,1718
Abril,Litoral,1469
Abril,Aurora,359
Maio,Planalto,234
Marco,Horizonte,528
Setembro,Litoral,962
Julho,Horizonte,693
Janeiro,Progresso,555
Janeiro,Planalto,241
Janeiro,Planalto,307
Marco,Litoral,408
Setembro,Horizonte,1469
Agosto,Litoral,1475
Setembro,Progresso,1440
Maio,Aurora,1945
Julho,Progresso,83
Outubro,Horizonte,305
Setembro,Aurora,1989
Maio,Aurora,1438
Agosto,Aurora,1779
Agosto,Progresso,396
Marco,Horizonte,1398
Maio,Aurora,141
Agosto,Litoral,918
Outubro,Aurora,1570
Marco,Progresso,816
Marco,Litoral,1748
Junho,Horizonte,1639
Julho,Horizonte,1810
Julho,Progresso,1450
Junho,Aurora,402
Julho,Horizonte,396
Julho,Planalto,942
Abril,Aurora,1031
Agosto,Litoral,114
Agosto,Progresso,555
Fevereiro,Progresso,988
Outubro,Litoral,1231
Maio,Aurora,400
Fevereiro,Litoral,119
Marco,Litoral,300
Marco,Planalto,736
Maio,Litoral,326
Agosto,Progresso,1414
Marco,Horizonte,1345
Julho,Aurora,757
Maio,Horizonte,1040
Dezembro,Litoral,340
Outubro,Litoral,776
Outubro,Planalto,1437
Outubro,Progresso,1927
Abril,Aurora,1197
Fevereiro,Litoral,1434
Junho,Progresso,352
Abril,Horizonte,804
Abril,Aurora,1770
Maio,Aurora,1303
Setembro,Planalto,1173
Janeiro,Progresso,1188
Maio,Aurora,1363
Maio,Horizonte,1392
Fevereiro,Horizonte,433
Marco,Litoral,1662
Abril,Litoral,1189
Janeiro,Horizonte,1725
Outubro,Progresso,637
Marco,Progresso,313
Janeiro,Horizonte,935
Janeiro,Horizonte,666
Setembro,Litoral,345
Abril,Horizonte,675
Abril,Litoral,1102
Abril,Litoral,863
Novembro,Litoral,1011
Setembro,Planalto,651
Novembro,Progresso,1657
Dezembro,Horizonte,104
Agosto,Planalto,1799
Abril,Litoral,1326
Dezembro,Planalto,523
Junho,Planalto,1691
Fevereiro,Progresso,1686
Junho,Aurora,1491
Janeiro,Litoral,1317
Maio,Planalto,802
Agosto,Horizonte,1458
Janeiro,Aurora,1686
Novembro,Aurora,1436
Fevereiro,Planalto,1625
Marco,Aurora,1383
Julho,Aurora,1460
Dezembro,Planalto,514
Agosto,Progresso,580
Abril,Horizonte,1152
Agosto,Litoral,1342
Janeiro,Progresso,1881
Marco,Litoral,1858
Abril,Planalto,457
Maio,Litoral,109
Novembro,Progresso,1949
Setembro,Horizonte,1644
Fevereiro,Progresso,1152
Julho,Aurora,995
Marco,Aurora,79
Dezembro,Progresso,950
Outubro,Aurora,1880
Fevereiro,Progresso,792
Setembro,Progresso,1458
Marco,Horizonte,54
Agosto,Horizonte,374
Janeiro,Horizonte,1166
Maio,Aurora,1299
Maio,Aurora,1605
Junho,Litoral,404
Julho,Progresso,155
Marco,Progresso,387
Dezembro,Horizonte,766
Maio,Aurora,1602
Dezembro,Horizonte,1669
Agosto,Aurora,1184
Junho,Aurora,1311
Fevereiro,Progresso,357
Julho,Aurora,1180
Marco,Aurora,332
Outubro,Progresso,244
Setembro,Litoral,191
Abril,Progresso,1532
Novembro,Aurora,1828
Abril,Aurora,1034
Abril,Aurora,162
Outubro,Aurora,955
Outubro,Aurora,1275
Agosto,Progresso,1273
Janeiro,Litoral,1100
Marco,Progresso,1072
Agosto,Progresso,1901
Dezembro,Horizonte,1276
Julho,Aurora,781
Junho,Aurora,1104
Julho,Planalto,1816
Janeiro,Aurora,1101
Agosto,Litoral,138
Abril,Progresso,779
Janeiro,Litoral,869
Abril,Planalto,1427
Fevereiro,Aurora,731
Maio,Planalto,1185
Janeiro,Horizonte,753
Janeiro,Horizonte,828
Maio,Planalto,1939
Fevereiro,Planalto,153
Setembro,Aurora,966
Outubro,Litoral,54
Julho,Aurora,1217
Abril,Planalto,831
Julho,Progresso,1025
Agosto,Planalto,963
Agosto,Horizonte,1342
Agosto,Horizonte,1896
Dezembro,Progresso,1867
Maio,Aurora,557
Julho,Horizonte,506
Novembro,Horizonte,481
Julho,Litoral,420
Fevereiro,Progresso,1628
Marco,Horizonte,120
Novembro,Horizonte,1788
Fevereiro,Horizonte,1394
Marco,Aurora,542
Setembro,Progresso,183
Julho,Litoral,1867
Abril,Horizonte,321
Agosto,Litoral,670
Julho,Litoral,1244
Outubro,Litoral,401
Junho,Progresso,1097
Abril,Progresso,1000
Maio,Progresso,1503
Outubro,Planalto,1601
Agosto,Litoral,1801
Marco,Planalto,291
Novembro,Aurora,1359
Dezembro,Litoral,1860
Marco,Horizonte,519
Maio,Litoral,1527
Setembro,Progresso,515
Maio,Litoral,1922
Janeiro,Aurora,725
Maio,Progresso,178
Setembro,Progresso,982
Julho,Progresso,464
Setembro,Horizonte,844
Outubro,Aurora,264
Outubro,Planalto,578
Maio,Horizonte,617
Marco,Planalto,1549
Fevereiro,Progresso,241
Setembro,Progresso,460
Maio,Planalto,349
Novembro,Litoral,438
Janeiro,Aurora,780
Fevereiro,Litoral,1938
Fevereiro,Progresso,805
Dezembro,Planalto,1856
Abril,Horizonte,395
Junho,Progresso,1317
Agosto,Progresso,1150
Marco,Horizonte,275
Outubro,Litoral,213
Outubro,Litoral,1588
Junho,Litoral,542
Abril,Progresso,795
Agosto,Aurora,273
Setembro,Planalto,806
Setembro,Planalto,1047
Dezembro,Aurora,183
Junho,Litoral,1261
Fevereiro,Planalto,1543
Fevereiro,Litoral,916
Outubro,Progresso,555
Setembro,Aurora,1242
Maio,Planalto,1787
Julho,Progresso,388
Junho,Aurora,624
Setembro,Progresso,1017
Maio,Progresso,1356
Agosto,Horizonte,51
Abril,Litoral,1700
Julho,Planalto,889
Setembro,Progresso,783
Fevereiro,Progresso,1449
Setembro,Progresso,1680
Dezembro,Aurora,1454
Agosto,Horizonte,1093
Outubro,Planalto,1919
Janeiro,Litoral,110
Outubro,Horizonte,204
Julho,Aurora,1639
Dezembro,Horizonte,530
Maio,Aurora,938
Maio,Aurora,722
Julho,Horizonte,640
Novembro,Planalto,1318
Outubro,Aurora,676
Abril,Litoral,1954
Janeiro,Planalto,522
Junho,Progresso,1294
Janeiro,Planalto,1542
Novembro,Progresso,1136
Janeiro,Planalto,766
Dezembro,Planalto,1509
Agosto,Horizonte,1192
Abril,Planalto,94
Maio,Planalto,1633
Outubro,Horizonte,930
Outubro,Progresso,394
Janeiro,Litoral,854
Outubro,Planalto,1497
Julho,Progresso,666
Novembro,Progresso,1132
Fevereiro,Progresso,1169
Junho,Horizonte,839
Setembro,Litoral,159
Fevereiro,Litoral,973
Junho,Progresso,335
Dezembro,Litoral,154
Dezembro,Litoral,1442
Maio,Planalto,604
Fevereiro,Horizonte,1304
Setembro,Planalto,647
Fevereiro,Horizonte,1079
Janeiro,Progresso,1934
Setembro,Aurora,1938
Setembro,Planalto,172
Setembro,Litoral,1095
Agosto,Planalto,202
Abril,Aurora,1278
Setembro,Aurora,73
Fevereiro,Horizonte,571
Janeiro,Litoral,409
Dezembro,Litoral,160
Outubro,Litoral,524
Julho,Aurora,503
Junho,Horizonte,1319
Marco,Progresso,1971
Fevereiro,Horizonte,1567
Agosto,Progresso,228
Abril,Aurora,1930
Junho,Planalto,1218
Abril,Progresso,192
Novembro,Planalto,166
Setembro,Planalto,1294
Dezembro,Horizonte,1980
Maio,Horizonte,174
Junho,Progresso,1189
Setembro,Planalto,468
Junho,Aurora,1621
Fevereiro,Horizonte,716
Novembro,Litoral,256
Janeiro,Aurora,1940
Setembro,Aurora,343
Fevereiro,Progresso,1668
Fevereiro,Litoral,1627
Abril,Litoral,563
Outubro,Litoral,448
Outubro,Horizonte,1534
Marco,Litoral,194
Julho,Aurora,342
Julho,Progresso,96
Marco,Horizonte,421
Marco,Planalto,564
Setembro,Litoral,163
Julho,Horizonte,593
Marco,Progresso,260
Marco,Planalto,628
Marco,Aurora,1743
Setembro,Litoral,946
Agosto,Litoral,1579
Julho,Progresso,1003
Agosto,Horizonte,1347
Janeiro,Horizonte,877
Setembro,Planalto,1960
Maio,Litoral,1805
Maio,Progresso,354
Maio,Horizonte,149
Setembro,Litoral,433
Maio,Horizonte,1653
Fevereiro,Aurora,1937
Junho,Aurora,1921
Julho,Litoral,794
Novembro,Litoral,162
Julho,Litoral,1669
Julho,Planalto,1144
Novembro,Progresso,412
Fevereiro,Planalto,1047
Junho,Aurora,795
Setembro,Aurora,1985
Janeiro,Aurora,404
Marco,Horizonte,1847
Dezembro,Aurora,1000
Junho,Aurora,358
Julho,Horizonte,1767
Fevereiro,Litoral,1857
Outubro,Progresso,1689
Agosto,Horizonte,1324
Novembro,Planalto,1780
Junho,Aurora,1108
Dezembro,Progresso,994
Setembro,Horizonte,1934
Setembro,Horizonte,164
Setembro,Progresso,1620
Setembro,Progresso,1933
Fevereiro,Progresso,1662
Outubro,Planalto,1497
Outubro,Aurora,1641
Julho,Horizonte,1781
Maio,Horizonte,1809
Setembro,Progresso,1901
Janeiro,Progresso,1925
Outubro,Progresso,1573
Julho,Aurora,160
Outubro,Litoral,1461
Maio,Planalto,168
Novembro,Planalto,889
Setembro,Horizonte,783
Julho,Litoral,1539
Abril,Aurora,531
Novembro,Planalto,1144
Agosto,Progresso,934
Setembro,Progresso,1342
Setembro,Horizonte,901
Outubro,Planalto,1697
Abril,Planalto,1379
Junho,Planalto,1786
Abril,Horizonte,1113
Janeiro,Horizonte,1367
Junho,Horizonte,1923
Agosto,Aurora,1511
Junho,Horizonte,475
Dezembro,Planalto,1910
Marco,Planalto,1823
Agosto,Aurora,1612
Outubro,Progresso,1211
Setembro,Planalto,194
Janeiro,Progresso,1383
Novembro,Horizonte,1728
Novembro,Progresso,1836
Junho,Planalto,1025
Outubro,Aurora,885
Agosto,Litoral,1069
Fevereiro,Progresso,619
Abril,Progresso,1699
Janeiro,Litoral,1054
Abril,Progresso,512
Fevereiro,Progresso,1048
Marco,Progresso,1448
Abril,Horizonte,547
Marco,Horizonte,526
Junho,Progresso,1427
Julho,Litoral,1244
Novembro,Progresso,459
Julho,Progresso,300
Janeiro,Litoral,889
Maio,Planalto,1267
Marco,Horizonte,1127
Dezembro,Litoral,1953
Janeiro,Aurora,137
Janeiro,Progresso,1134
Fevereiro,Progresso,899
Outubro,Aurora,1697
Agosto,Planalto,515
Abril,Litoral,762
Outubro,Planalto,1713
Marco,Aurora,511
Agosto,Progresso,1732
Fevereiro,Progresso,638
Setembro,Aurora,1190
Abril,Aurora,492
Novembro,Aurora,383
Setembro,Planalto,1893
Janeiro,Progresso,641
Maio,Horizonte,1430
Outubro,Litoral,882
Julho,Progresso,140
Novembro,Horizonte,754
Abril,Aurora,1668
Dezembro,Litoral,654
Dezembro,Progresso,830
Maio,Litoral,132
Novembro,Planalto,796
Setembro,Litoral,134
Junho,Progresso,72
Junho,Aurora,1099
Fevereiro,Aurora,1838
Janeiro,Litoral,270
Abril,Progresso,1698
Outubro,Aurora,569
Marco,Litoral,1741
Novembro,Progresso,1647
Julho,Aurora,1184
Julho,Planalto,778
Junho,Horizonte,409
Maio,Litoral,1390
Marco,Progresso,1603
Abril,Progresso,1686
Maio,Aurora,949
Abril,Planalto,1746
Marco,Litoral,1140
Fevereiro,Horizonte,110
Maio,Aurora,1637
Fevereiro,Litoral,1247
Fevereiro,Litoral,1648
Fevereiro,Litoral,1482
Fevereiro,Progresso,1286
Agosto,Planalto,1014
Dezembro,Progresso,1058
Julho,Aurora,1083
Setembro,Horizonte,1917
Marco,Litoral,1657
Janeiro,Aurora,1775
Junho,Planalto,859
Setembro,Progresso,59
Janeiro,Planalto,411
Janeiro,Planalto,348
Abril,Aurora,1981
Outubro,Aurora,1208
Janeiro,Aurora,1675
Setembro,Planalto,1020
Junho,Litoral,905
Maio,Aurora,529
Novembro,Progresso,133
Maio,Aurora,1214
Novembro,Progresso,587
Novembro,Aurora,809
Novembro,Aurora,256
Dezembro,Horizonte,791
Dezembro,Litoral,191
Fevereiro,Planalto,1554
Marco,Progresso,1357
Dezembro,Litoral,386
Julho,Horizonte,1232
Abril,Horizonte,525
Junho,Aurora,1453
Agosto,Progresso,1986
Janeiro,Litoral,1248
Novembro,Progresso,717
Junho,Progresso,351
Janeiro,Planalto,1014
Dezembro,Aurora,129
Dezembro,Horizonte,1003
Dezembro,Planalto,1349
Agosto,Horizonte,588
Abril,Litoral,797
Maio,Planalto,577
Outubro,Horizonte,1860
Fevereiro,Progresso,128
Marco,Progresso,1765
Julho,Aurora,909
Julho,Horizonte,1782
Dezembro,Planalto,1747
Novembro,Litoral,1350
Agosto,Progresso,1838
Marco,Planalto,1443
Fevereiro,Aurora,127
Fevereiro,Aurora,1147
Junho,Litoral,823
Fevereiro,Progresso,1382
Novembro,Horizonte,755
Abril,Horizonte,1978
Setembro,Progresso,1610
Outubro,Litoral,113
Marco,Litoral,403
Janeiro,Aurora,1360
Fevereiro,Horizonte,1023
Outubro,Aurora,1588
Outubro,Horizonte,1193
Julho,Planalto,1810
Setembro,Planalto,311
Setembro,Litoral,1050
Abril,Horizonte,1759
Agosto,Litoral,627
Janeiro,Aurora,887
Novembro,Aurora,1584
Novembro,Aurora,1259
Junho,Aurora,1837
Agosto,Planalto,1266
Fevereiro,Litoral,330
Agosto,Horizonte,906
Abril,Horizonte,339
Fevereiro,Litoral,140
Abril,Litoral,725
Agosto,Litoral,542
Abril,Litoral,938
Agosto,Aurora,86
Julho,Progresso,1036
Maio,Horizonte,1054
Agosto,Horizonte,849
Fevereiro,Horizonte,1291
Marco,Horizonte,110
Abril,Planalto,1635
Outubro,Planalto,254
Maio,Litoral,1451
Maio,Litoral,1314
Janeiro,Planalto,866
Janeiro,Aurora,1523
Dezembro,Litoral,432
Novembro,Aurora,1129
Janeiro,Planalto,726
Maio,Aurora,1450
Fevereiro,Aurora,108
Marco,Aurora,1014
Agosto,Litoral,1739
Dezembro,Aurora,1500
Outubro,Litoral,1417
Agosto,Progresso,163
Dezembro,Aurora,1819
Outubro,Progresso,456
Fevereiro,Aurora,1551
Agosto,Progresso,493
Novembro,Planalto,269
Dezembro,Progresso,1990
Setembro,Progresso,94
Outubro,Horizonte,320
Outubro,Progresso,497
Junho,Progresso,578
Janeiro,Litoral,1757
Novembro,Aurora,930
Novembro,Horizonte,1304
Marco,Litoral,1702
Maio,Horizonte,1100
Marco,Aurora,1364
Marco,Progresso,318
Setembro,Aurora,1171
Maio,Progresso,1693
Agosto,Horizonte,1827
Julho,Progresso,1019
Abril,Aurora,730
Marco,Progresso,1211
Marco,Aurora,1517
Novembro,Aurora,690
Fevereiro,Litoral,1851
Maio,Aurora,1782
Dezembro,Litoral,985
Fevereiro,Planalto,1432
Fevereiro,Litoral,1748
Dezembro,Progresso,1779
Dezembro,Planalto,603
Dezembro,Litoral,315
Abril,Litoral,1872
Junho,Horizonte,1664
Dezembro,Litoral,58
Junho,Planalto,1924
Agosto,Progresso,1019
Novembro,Litoral,707
Junho,Progresso,683
Junho,Aurora,1947
Abril,Litoral,1329
Dezembro,Progresso,989
Maio,Aurora,621
Novembro,Planalto,207
Julho,Aurora,463
Outubro,Aurora,1241
Novembro,Litoral,363
Setembro,Litoral,458
Abril,Progresso,1925
Outubro,Aurora,1297
Janeiro,Aurora,1503
Junho,Aurora,594
Fevereiro,Horizonte,1453
Novembro,Progresso,1653
Julho,Litoral,1414
Junho,Planalto,393
Setembro,Aurora,1242
Junho,Planalto,977
Junho,Planalto,754
Abril,Litoral,1677
Dezembro,Progresso,1780
Setembro,Horizonte,1889
Marco,Progresso,1845
Janeiro,Planalto,1204
Novembro,Progresso,601
Outubro,Horizonte,886
Agosto,Horizonte,803
Agosto,Horizonte,696
Novembro,Planalto,1785
Janeiro,Progresso,647
Setembro,Litoral,270
Fevereiro,Horizonte,1340
Junho,Litoral,1757
Setembro,Litoral,1065
Junho,Planalto,1707
Julho,Horizonte,392
Setembro,Planalto,693
Maio,Planalto,1099
Janeiro,Progresso,1123
Setembro,Planalto,729
Outubro,Progresso,440
Julho,Progresso,1903
Agosto,Horizonte,639
Fevereiro,Litoral,1444
Maio,Horizonte,966
Agosto,Progresso,1671
Julho,Aurora,131
Julho,Litoral,782
Abril,Litoral,652
Fevereiro,Aurora,1749
Outubro,Horizonte,1630
Marco,Aurora,1619
Setembro,Aurora,1524
Abril,Horizonte,1426
Janeiro,Aurora,1745
Outubro,Aurora,148
Abril,Progresso,1621
Agosto,Planalto,421
Agosto,Horizonte,1493
Outubro,Progresso,1513
Outubro,Horizonte,1070
Fevereiro,Aurora,1761
Outubro,Progresso,659
Abril,Litoral,491
Julho,Litoral,823
Agosto,Aurora,413
Janeiro,Litoral,1552
Agosto,Aurora,749
Janeiro,Planalto,1185
Junho,Progresso,171
Maio,Horizonte,1527
Outubro,Planalto,694
Julho,Aurora,1840
Junho,Litoral,773
Outubro,Horizonte,1091
Janeiro,Progresso,1957
Junho,Aurora,1519
Marco,Progresso,1299
Dezembro,Horizonte,1100
Junho,Progresso,1919
Julho,Litoral,446
Junho,Horizonte,248
Setembro,Horizonte,290
Dezembro,Aurora,1893
Setembro,Planalto,611
Agosto,Litoral,1825
Maio,Aurora,1653
Outubro,Horizonte,1418
Marco,Litoral,531
Abril,Horizonte,1880
Novembro,Horizonte,1513
Outubro,Aurora,538
Agosto,Litoral,1327
Setembro,Progresso,1869
Agosto,Horizonte,1105
Outubro,Horizonte,655
Marco,Aurora,1277
Julho,Progresso,589
Novembro,Litoral,1715
Agosto,Progresso,85
Marco,Litoral,891
Janeiro,Litoral,254
Julho,Progresso,121
Marco,Aurora,1588
Janeiro,Progresso,1967
Julho,Aurora,677
Novembro,Aurora,1266
Dezembro,Progresso,1092
Julho,Horizonte,161
Abril,Planalto,320
Fevereiro,Aurora,1810
Outubro,Aurora,1309
Maio,Litoral,1517
Novembro,Horizonte,1886
Novembro,Litoral,1755
Setembro,Progresso,522
Junho,Horizonte,1519
Outubro,Progresso,926
Dezembro,Progresso,729
Setembro,Horizonte,732
Dezembro,Progresso,1410
Janeiro,Progresso,1650
Fevereiro,Planalto,1990
Novembro,Horizonte,74
Junho,Planalto,959
Marco,Progresso,388
Fevereiro,Horizonte,1651
Junho,Planalto,1418
Julho,Aurora,257
Abril,Horizonte,735
Outubro,Progresso,1033
Setembro,Progresso,1156
Novembro,Horizonte,1834
Dezembro,Horizonte,1457
Marco,Aurora,470
Fevereiro,Planalto,1367
Novembro,Progresso,485
Maio,Planalto,217
Dezembro,Aurora,595
Setembro,Progresso,218
Janeiro,Horizonte,545
Junho,Progresso,1466
Agosto,Progresso,1807
Julho,Litoral,1455
Junho,Litoral,1206
Marco,Aurora,440
Setembro,Litoral,541
Maio,Horizonte,1511
Dezembro,Aurora,1228
Janeiro,Planalto,1505
Setembro,Planalto,91
Outubro,Progresso,1436
Setembro,Progresso,1411
Janeiro,Planalto,659
Julho,Horizonte,450
Setembro,Litoral,513
Fevereiro,Progresso,1192
Outubro,Aurora,1230
Junho,Planalto,1321
Outubro,Litoral,190
Janeiro,Progresso,1848
Marco,Horizonte,468
Novembro,Litoral,87
Maio,Horizonte,1569
Julho,Aurora,1163
Novembro,Horizonte,262
Maio,Planalto,1460
Agosto,Planalto,1482
Maio,Progresso,1082
Junho,Litoral,289
Fevereiro,Progresso,827
Dezembro,Aurora,406
Maio,Progresso,1711
Julho,Horizonte,203
Janeiro,Litoral,1681
Outubro,Planalto,767
Setembro,Planalto,363
Setembro,Progresso,1351
Agosto,Litoral,1504
Novembro,Planalto,91
Setembro,Planalto,1244
Maio,Aurora,1810
Julho,Planalto,1839
Janeiro,Horizonte,770
Julho,Progresso,851
Setembro,Litoral,1082
Marco,Horizonte,1465
Setembro,Aurora,791
Maio,Aurora,1197
Setembro,Aurora,921
Agosto,Horizonte,454
Novembro,Litoral,435
Julho,Litoral,832
Outubro,Horizonte,857
Junho,Aurora,818
Fevereiro,Litoral,1551
Dezembro,Horizonte,1863
Julho,Planalto,705
Fevereiro,Litoral,912
Junho,Progresso,647
Junho,Aurora,997
Setembro,Planalto,1030
Outubro,Aurora,967
Novembro,Planalto,876
Abril,Litoral,966
Setembro,Planalto,1427
Fevereiro,Progresso,935
Maio,Litoral,143
Marco,Aurora,733
Junho,Litoral,1253
Fevereiro,Aurora,367
Outubro,Planalto,127
Setembro,Progresso,1877
Abril,Horizonte,1072
Julho,Planalto,382
Maio,Litoral,167
Agosto,Planalto,1081
Dezembro,Litoral,1669
Abril,Planalto,998
Julho,Planalto,1877
Novembro,Progresso,397
Maio,Litoral,1531
Marco,Progresso,833
Agosto,Planalto,70
Junho,Planalto,385
Abril,Litoral,1005
Setembro,Progresso,204
Setembro,Horizonte,1568
Fevereiro,Progresso,1543
Outubro,Planalto,1353
Setembro,Aurora,77
Abril,Progresso,146
Setembro,Horizonte,994
Outubro,Aurora,1861
Agosto,Progresso,682
Outubro,Aurora,666
Marco,Planalto,1890
Outubro,Planalto,1865
Julho,Horizonte,1450
Dezembro,Litoral,376
Fevereiro,Aurora,1650
Fevereiro,Horizonte,900
Abril,Progresso,1244
Outubro,Planalto,1274
Julho,Progresso,1463
Abril,Litoral,295
Fevereiro,Aurora,1967
Dezembro,Horizonte,952
Fevereiro,Litoral,1207
Maio,Aurora,1733
Marco,Planalto,242
Marco,Litoral,350
Janeiro,Progresso,1733
Marco,Horizonte,626
Abril,Horizonte,1726
Dezembro,Horizonte,597
Junho,Litoral,110
Novembro,Litoral,1208
Junho,Planalto,401
Dezembro,Litoral,117
Maio,Progresso,438
Abril,Progresso,1768
Junho,Progresso,452
Maio,Planalto,422
Outubro,Aurora,1588
Janeiro,Horizonte,74
Dezembro,Aurora,441
Fevereiro,Progresso,1199
Setembro,Litoral,778
Outubro,Horizonte,981
Abril,Planalto,1563
Junho,Litoral,1057
Maio,Aurora,506
Fevereiro,Aurora,341
Janeiro,Progresso,1887
Janeiro,Planalto,1596
Janeiro,Progresso,996
Junho,Planalto,339
Outubro,Planalto,1424
Julho,Horizonte,168
Julho,Planalto,543
Setembro,Aurora,548
Marco,Aurora,1901
Setembro,Aurora,1870
Janeiro,Aurora,1733
Fevereiro,Litoral,313
Julho,Horizonte,637
Dezembro,Progresso,950
Fevereiro,Progresso,1772
Outubro,Litoral,415
Novembro,Progresso,442
Abril,Litoral,1369
Fevereiro,Progresso,577
Novembro,Progresso,917
Fevereiro,Horizonte,264
Novembro,Planalto,304
Janeiro,Planalto,890
