Mes,Subestacao,Consumo(kWh)
Janeiro,Progresso,506
Junho,Litoral,1868
Novembro,Aurora,322
Novembro,Progresso,989
Julho,Horizonte,1886
Novembro,Aurora,1081
Novembro,Aurora,257
Fevereiro,Progresso,1987
Agosto,Horizonte,1710
Junho,Litoral,1196
Abril,Progresso,1106
Maio,Horizonte,1586
Agosto,Aurora,253
Marco,Horizonte,567
Marco,Aurora,1882
Novembro,Progresso,566
Abril,Progresso,492
Janeiro,Planalto,1665
Setembro,Planalto,1859
Agosto,Planalto,738
Agosto,Progresso,899
Outubro,Litoral,882
Junho,Progresso,388
Julho,Horizonte,1511
Junho,Progresso,1518
Setembro,Progresso,1209
Marco,Aurora,436
Marco,Aurora,1098
Marco,Aurora,555
Outubro,Progresso,1398
Marco,Litoral,1768
Setembro,Horizonte,729
Dezembro,Horizonte,1411
Abril,Litoral,739
Julho,Litoral,934
Setembro,Horizonte,1168
Novembro,Planalto,1618
Dezembro,Aurora,672
Julho,Aurora,1219
Setembro,Horizonte,942
Dezembro,Litoral,1002
Marco,Planalto,1304
Abril,Horizonte,833
Agosto,Aurora,1921
Junho,Progresso,544
Maio,Litoral,1111
Abril,Progresso,1498
Agosto,Horizonte,1720
Janeiro,Aurora,1919
Setembro,Planalto,796
Janeiro,Progresso,486
Agosto,Planalto,1904
Abril,Aurora,1441
Setembro,Progresso,394
Novembro,Planalto,1233
Maio,Planalto,599
Marco,Progresso,1735
Setembro,Aurora,1985
Novembro,Planalto,869
Setembro,Horizonte,590
Abril,Progresso,193
Novembro,Litoral,637
Abril,Litoral,706
Dezembro,Aurora,1814
Agosto,Horizonte,1649
Fevereiro,Planalto,1932
Setembro,Litoral,394
Junho,Aurora,1342
Setembro,Horizonte,1913
Agosto,Horizonte,745
Julho,Aurora,1846
Janeiro,Aurora,317
Dezembro,Planalto,218
Marco,Aurora,1844
Novembro,Planalto,1812
Fevereiro,Planalto,82
Maio,Progresso,426
Maio,Horizonte,1287
Maio,Horizonte,1635
Abril,Horizonte,1513
Maio,Progresso,1565
Marco,Planalto,442
Dezembro,Planalto,538
Janeiro,Aurora,771
Maio,Progresso,995
Setembro,Aurora,1102
Setembro,Progresso,88
Abril,Aurora,1932
Marco,Litoral,1685
Janeiro,Horizonte,1246
Fevereiro,Horizonte,1090
Agosto,Planalto,1129
Janeiro,Litoral,275
Agosto,Horizonte,1631
Julho,Planalto,116
Agosto,Litoral,1270
Dezembro,Horizonte,1727
Junho,Aurora,884
Dezembro,Progresso,1096
Setembro,Litoral,1048
Marco,Planalto,1679
Outubro,Litoral,1827
Abril,Planalto,286
Junho,Litoral,1006
Agosto,Planalto,968
Maio,Horizonte,1996
Marco,Aurora,1639
Junho,Horizonte,1211
Abril,Aurora,522
Setembro,Horizonte,1918
Marco,Horizonte,1857
Abril,Litoral,602
Julho,Progresso,1683
Julho,Planalto,744
Dezembro,Planalto,1713
Dezembro,Planalto,1302
Abril,Aurora,366
Junho,Planalto,647
Dezembro,Planalto,817
Marco,Litoral,1794
Junho,Horizonte,1800
Dezembro,Planalto,935
Fevereiro,Progresso,1685
Agosto,Planalto,610
Fevereiro,Aurora,1274
Novembro,Aurora,307
Julho,Aurora,1553
Setembro,Planalto,1961
Janeiro,Litoral,1251
Agosto,Progresso,806
Julho,Planalto,172
Junho,Litoral,391
Junho,Litoral,1244
Junho,Planalto,1918
Setembro,Planalto,1721
Fevereiro,Litoral,1132
Janeiro,Litoral,1778
Dezembro,Litoral,1538
Junho,Planalto,1853
Outubro,Litoral,309
Novembro,Aurora,1446
Agosto,Planalto,144
Marco,Aurora,1198
Dezembro,Horizonte,90
Outubro,Planalto,1964
Janeiro,Horizonte,303
Setembro,Litoral,56
Janeiro,Litoral,1544
Marco,Progresso,777
Agosto,Litoral,1584
Marco,Horizonte,1654
Abril,Litoral,118
Agosto,Planalto,1154
Janeiro,Litoral,591
Junho,Progresso,1658
Janeiro,Litoral,1335
Janeiro,Horizonte,138
Agosto,Horizonte,1988
Novembro,Litoral,1281
Abril,Horizonte,262
Dezembro,Horizonte,883
Janeiro,Progresso,315
Outubro,Planalto,961
Julho,Progresso,342
Maio,Aurora,1280
Maio,Progresso,382
Janeiro,Litoral,1150
Outubro,Planalto,1361
Novembro,Litoral,1054
Junho,Aurora,96
Setembro,Planalto,671
Setembro,Horizonte,1273
Agosto,Progresso,476
Maio,Litoral,259
Janeiro,Aurora,937
Setembro,Horizonte,1493
Janeiro,Progresso,203
Agosto,Horizonte,1595
Maio,Progresso,464
Marco,Planalto,1426
Novembro,Horizonte,1230
Julho,Horizonte,1334
Julho,Horizonte,1150
Setembro,Planalto,818
Julho,Aurora,1032
Novembro,Progresso,1561
Marco,Horizonte,1204
Novembro,Planalto,628
Janeiro,Aurora,1528
Agosto,Progresso,789
Dezembro,Planalto,212
Marco,Progresso,1088
Dezembro,Horizonte,1305
Agosto,Aurora,244
Agosto,Planalto,1934
Maio,Aurora,591
Dezembro,Horizonte,408
Janeiro,Aurora,899
Outubro,Aurora,1404
Julho,Litoral,476
Dezembro,Aurora,546
Outubro,Progresso,877
Maio,Planalto,535
Agosto,Litoral,1881
Setembro,Planalto,1522
Novembro,Planalto,1486
Julho,Horizonte,379
Julho,Horizonte,1805
Janeiro,Litoral,938
Abril,Horizonte,1040
Fevereiro,Horizonte,1220
Fevereiro,Horizonte,308
Fevereiro,Planalto,341
Abril,Litoral,1884
Janeiro,Planalto,192
Abril,Progresso,796
Fevereiro,Planalto,676
Maio,Progresso,1438
Marco,Aurora,139
Dezembro,Aurora,769
Agosto,Progresso,1237
Abril,Progresso,530
Janeiro,Planalto,133
Janeiro,Progresso,1150
Dezembro,Litoral,722
Outubro,Aurora,566
Marco,Aurora,534
Setembro,Progresso,1663
Julho,Horizonte,1676
Fevereiro,Horizonte,1672
Setembro,Progresso,831
Outubro,Litoral,153
Fevereiro,Horizonte,1525
Marco,Progresso,1560
Novembro,Litoral,388
Outubro,Litoral,736
Fevereiro,Planalto,1639
Marco,Litoral,949
Junho,Horizonte,1551
Setembro,Horizonte,1796
Setembro,Progresso,656
Julho,Progresso,272
Dezembro,Litoral,1082
Marco,Aurora,1126
Abril,Planalto,1150
Junho,Aurora,1791
Novembro,Litoral,552
Maio,Litoral,1389
Fevereiro,Aurora,1887
Junho,Planalto,871
Marco,Aurora,1915
Agosto,Progresso,673
Fevereiro,Horizonte,1936
Janeiro,Progresso,214
Setembro,Horizonte,1352
Dezembro,Litoral,1100
Marco,Planalto,1143
Novembro,Aurora,1291
Janeiro,Planalto,1438
Julho,Aurora,1774
Outubro,Progresso,1918
Maio,Progresso,1379
Maio,Aurora,1197
Janeiro,Planalto,68
Setembro,Aurora,1330
Julho,Litoral,1369
Agosto,Progresso,1095
Setembro,Litoral,1953
Junho,Progresso,1038
Dezembro,Progresso,499
Maio,Horizonte,601
Junho,Litoral,1623
Novembro,Litoral,1121
Fevereiro,Horizonte,744
Abril,Planalto,636
Marco,Litoral,770
Julho,Aurora,1256
Setembro,Horizonte,1508
Maio,Litoral,156
Junho,Planalto,1261
Outubro,Litoral,825
Dezembro,Progresso,1159
Dezembro,Aurora,1909
Fevereiro,Horizonte,1916
Marco,Progresso,1529
Marco,Planalto,1210
Dezembro,Progresso,1931
Dezembro,Progresso,947
Setembro,Planalto,385
Julho,Progresso,656
Agosto,Horizonte,887
Novembro,Litoral,1830
Outubro,Progresso,1542
Novembro,Horizonte,651
Setembro,Litoral,1644
Junho,Litoral,452
Abril,Progresso,589
Dezembro,Horizonte,1145
Janeiro,Progresso,1855
Agosto,Planalto,73
Julho,Litoral,673
Fevereiro,Progresso,1885
Agosto,Litoral,1558
Dezembro,Horizonte,1129
Maio,Aurora,1035
Julho,Progresso,272
Abril,Progresso,1705
Maio,Litoral,228
Agosto,Horizonte,849
Janeiro,Planalto,483
Janeiro,Horizonte,1523
Abril,Progresso,842
Marco,Planalto,933
Outubro,Horizonte,541
Dezembro,Aurora,1262
Fevereiro,Litoral,1651
Dezembro,Horizonte,859
Marco,Horizonte,1010
Novembro,Aurora,469
Novembro,Progresso,1322
Novembro,Litoral,1661
Janeiro,Horizonte,698
Janeiro,Planalto,1237
Junho,Horizonte,1818
Maio,Litoral,1328
Agosto,Horizonte,525
Fevereiro,Aurora,1879
Abril,Horizonte,1490
Agosto,Horizonte,219
Dezembro,Planalto,1390
Junho,Aurora,223
Janeiro,Aurora,519
Abril,Horizonte,394
Janeiro,Planalto,494
Fevereiro,Horizonte,1091
Maio,Horizonte,1143
Agosto,Litoral,1411
Agosto,Litoral,677
Novembro,Planalto,641
Marco,Progresso,576
Novembro,Litoral,1761
Abril,Progresso,505
Outubro,Aurora,1342
Novembro,Litoral,1704
Junho,Litoral,860
Novembro,Planalto,237
Novembro,Progresso,1070
Outubro,Litoral,1642
Marco,Litoral,760
Fevereiro,Planalto,578
Junho,Planalto,483
Novembro,Progresso,337
Maio,Aurora,1991
Outubro,Aurora,1640
Maio,Horizonte,548
Outubro,Litoral,1514
Maio,Progresso,1854
Outubro,Litoral,352
Dezembro,Progresso,136
Maio,Progresso,879
Marco,Progresso,487
Julho,Litoral,590
Junho,Planalto,1095
Abril,Litoral,882
Fevereiro,Progresso,846
Dezembro,Horizonte,609
Setembro,Aurora,1590
Janeiro,Progresso,811
Novembro,Horizonte,1748
Abril,Planalto,1576
Janeiro,Progresso,1787
Junho,Horizonte,516
Abril,Progresso,1174
Maio,Litoral,1656
Maio,Horizonte,724
Setembro,Litoral,734
Janeiro,Litoral,1214
Fevereiro,Horizonte,187
Junho,Aurora,627
Maio,Horizonte,759
Novembro,Aurora,1913
Julho,Progresso,277
Marco,Progresso,330
Marco,Horizonte,733
Outubro,Progresso,877
Fevereiro,Planalto,480
Marco,Litoral,1113
Outubro,Litoral,1592
Janeiro,Aurora,1759
Maio,Progresso,1736
Dezembro,Aurora,1284
Maio,Litoral,351
Dezembro,Litoral,1159
Novembro,Progresso,1470
Julho,Planalto,1326
Abril,Planalto,582
Marco,Progresso,818
Janeiro,Progresso,1964
Dezembro,Aurora,1988
Agosto,Progresso,1454
Marco,Planalto,493
Fevereiro,Progresso,1106
Novembro,Aurora,309
Abril,Aurora,1307
Marco,Aurora,1588
Janeiro,Aurora,1932
Marco,Horizonte,1381
Dezembro,Progresso,788
Fevereiro,Litoral,845
Agosto,Progresso,119
Junho,Horizonte,1527
Setembro,Aurora,1512
Agosto,Horizonte,1898
Outubro,Planalto,1437
Marco,Planalto,1032
Maio,Progresso,1839
Julho,Progresso,530
Maio,Litoral,1217
Agosto,Litoral,73
Dezembro,Planalto,1014
Maio,Aurora,1498
Janeiro,Horizonte,795
Maio,Litoral,894
Abril,Litoral,1248
Junho,Aurora,1917
Marco,Aurora,374
Novembro,Progresso,1942
Maio,Horizonte,1744
Fevereiro,Aurora,1933
Novembro,Litoral,1421
Junho,Litoral,847
Dezembro,Planalto,67
Junho,Aurora,93
Maio,Progresso,204
Junho,Horizonte,916
Novembro,Progresso,971
Julho,Litoral,1450
Dezembro,Progresso,792
Maio,Litoral,1956
Janeiro,Litoral,1901
Agosto,Litoral,1475
Abril,Litoral,274
Setembro,Litoral,266
Outubro,Planalto,1641
Dezembro,Progresso,80
Junho,Planalto,1942
Janeiro,Planalto,1132
Marco,Aurora,1965
Marco,Aurora,947
Outubro,Aurora,1426
Dezembro,Horizonte,984
Dezembro,Aurora,494
Abril,Progresso,1308
Junho,Planalto,1180
Julho,Progresso,1264
Outubro,Aurora,579
Abril,Horizonte,1986
Junho,Horizonte,787
Novembro,Planalto,1752
Janeiro,Progresso,1656
Agosto,Litoral,923
Julho,Progresso,615
Novembro,Aurora,1318
Novembro,Litoral,1935
Setembro,Horizonte,125
Marco,Planalto,596
Fevereiro,Planalto,316
Janeiro,Horizonte,366
Marco,Aurora,1885
Maio,Horizonte,1194
Novembro,Aurora,1909
Fevereiro,Litoral,74
Dezembro,Horizonte,1505
Marco,Aurora,209
Abril,Litoral,645
Julho,Horizonte,1187
Marco,Planalto,1808
Setembro,Horizonte,949
Agosto,Progresso,551
Abril,Horizonte,1239
Janeiro,Progresso,1062
Janeiro,Litoral,752
Janeiro,Horizonte,1248
Janeiro,Litoral,50
Agosto,Litoral,1972
Marco,Aurora,790
Junho,Litoral,1159
Marco,Litoral,1647
Novembro,Horizonte,369
Maio,Horizonte,1474
Julho,Planalto,431
Fevereiro,Aurora,1791
Junho,Litoral,1690
Junho,Aurora,1391
Novembro,Progresso,1876
Marco,Litoral,1323
Junho,Aurora,1598
Outubro,Planalto,1748
Outubro,Planalto,1628
Maio,Litoral,947
Dezembro,Progresso,1696
Fevereiro,Planalto,766
Setembro,Planalto,1969
Agosto,Progresso,1329
Marco,Aurora,356
Agosto,Planalto,1217
Setembro,Horizonte,1731
Marco,Planalto,440
Marco,Aurora,1886
Fevereiro,Aurora,1749
Agosto,Litoral,1242
Outubro,Horizonte,1039
Janeiro,Aurora,347
Agosto,Progresso,282
Julho,Horizonte,1976
Julho,Horizonte,320
Marco,Progresso,1133
Janeiro,Planalto,1369
Abril,Progresso,1540
Setembro,Progresso,1308
Maio,Planalto,726
Janeiro,Planalto,755
Maio,Planalto,283
Agosto,Planalto,1441
Agosto,Planalto,1768
Maio,Progresso,894
Dezembro,Litoral,1305
Setembro,Litoral,1946
Janeiro,Aurora,540
Abril,Litoral,1692
Marco,Litoral,552
Fevereiro,Progresso,939
Agosto,Planalto,1808
Julho,Planalto,641
Setembro,Progresso,795
Fevereiro,Litoral,1454
Abril,Progresso,1769
Junho,Aurora,477
Novembro,Planalto,746
Marco,Horizonte,695
Agosto,Aurora,781
Marco,Aurora,849
Dezembro,Progresso,413
Fevereiro,Litoral,251
Marco,Planalto,931
Novembro,Horizonte,195
Junho,Aurora,885
Fevereiro,Horizonte,688
Agosto,Litoral,1530
Janeiro,Litoral,184
Julho,Horizonte,675
Fevereiro,Planalto,1337
Outubro,Litoral,113
Dezembro,Horizonte,540
Junho,Aurora,1720
Dezembro,Horizonte,90
Fevereiro,Horizonte,1369
Fevereiro,Progresso,1076
Outubro,Litoral,962
Agosto,Planalto,1779
Dezembro,Planalto,1024
Fevereiro,Progresso,1183
Julho,Planalto,1294
Marco,Horizonte,1443
Agosto,Progresso,417
Julho,Aurora,1509
Agosto,Litoral,967
Julho,Litoral,1077
Novembro,Litoral,293
Junho,Horizonte,951
Julho,Aurora,215
Maio,Progresso,1099
Julho,Progresso,1468
Janeiro,Litoral,1547
Janeiro,Aurora,1090
Setembro,Aurora,777
Maio,Aurora,1165
Maio,Planalto,532
Marco,Planalto,592
Maio,Litoral,1278
Marco,Aurora,1575
Setembro,Aurora,980
Setembro,Progresso,449
Junho,Progresso,1280
Janeiro,Litoral,668
Julho,Aurora,1219
Julho,Litoral,928
Outubro,Progresso,150
Outubro,Progresso,929
Abril,Planalto,879
Agosto,Litoral,1953
Junho,Litoral,1314
Abril,Aurora,1996
Abril,Aurora,808
Fevereiro,Planalto,212
Fevereiro,Horizonte,1957
Dezembro,Horizonte,1246
Abril,Horizonte,551
Maio,Litoral,596
Agosto,Litoral,1357
Junho,Progresso,1432
Abril,Litoral,430
Novembro,Litoral,919
Julho,Litoral,954
Agosto,Planalto,1984
Fevereiro,Litoral,1606
Dezembro,Aurora,1893
Julho,Aurora,1236
Fevereiro,Progresso,1051
Fevereiro,Planalto,658
Agosto,Aurora,356
Fevereiro,Planalto,1412
Novembro,Planalto,104
Setembro,Progresso,1032
Dezembro,Planalto,382
Janeiro,Litoral,176
Setembro,Planalto,754
Janeiro,Progresso,292
Outubro,Progresso,1934
Outubro,Progresso,649
Fevereiro,Aurora,1921
Junho,Litoral,1482
Junho,Aurora,552
Janeiro,Horizonte,1800
Julho,Litoral,653
Agosto,Planalto,352
Fevereiro,Progresso,1537
Agosto,Horizonte,284
Setembro,Litoral,1769
Junho,Aurora,1111
Maio,Progresso,188
Dezembro,Aurora,244
Setembro,Litoral,1600
Dezembro,Litoral,1842
Novembro,Horizonte,696
Setembro,Planalto,50
Janeiro,Aurora,610
Novembro,Horizonte,1169
Marco,Progresso,762
Setembro,Planalto,462
Novembro,Horizonte,587
Fevereiro,Aurora,1928
Dezembro,Litoral,478
Abril,Progresso,284
Abril,Aurora,398
Fevereiro,Planalto,1829
Marco,Planalto,1943
Marco,Litoral,1554
Janeiro,Litoral,1912
Junho,Progresso,445
Agosto,Progresso,1424
Dezembro,Litoral,465
Marco,Litoral,1959
Maio,Planalto,965
Janeiro,Litoral,1960
Outubro,Horizonte,1124
Julho,Aurora,130
Outubro,Litoral,85
Janeiro,Progresso,1140
Dezembro,Horizonte,690
Novembro,Progresso,931
Setembro,Horizonte,1740
Agosto,Litoral,806
Julho,Aurora,672
Outubro,Progresso,1753
Julho,Horizonte,1554
Maio,Planalto,517
Maio,Litoral,1215
Novembro,Aurora,405
Maio,Litoral,758
Janeiro,Planalto,1544
Agosto,Aurora,1694
Dezembro,Planalto,1069
Novembro,Litoral,1961
Janeiro,Horizonte,1664
Abril,Litoral,951
Setembro,Litoral,722
Setembro,Litoral,488
Maio,Progresso,580
Abril,Planalto,176
Marco,Planalto,254
Marco,Planalto,78
Dezembro,Progresso,494
Maio,Horizonte,1015
Outubro,Litoral,1792
Janeiro,Horizonte,513
