Mes,Subestacao,Consumo(kWh)
Junho,Planalto,309
Novembro,Horizonte,1802
Novembro,Litoral,723
Julho,Horizonte,1677
Novembro,Litoral,223
Novembro,Planalto,1916
Fevereiro,Horizonte,254
Agosto,Litoral,464
Junho,Planalto,1581
Abril,Progresso,1226
Maio,Planalto,1176
Agosto,Planalto,1787
Marco,Progresso,841
Marco,Planalto,1138
Novembro,Progresso,1190
Abril,Progresso,1738
Janeiro,Progresso,1229
Setembro,Litoral,1749
Agosto,Horizonte,1155
Agosto,Litoral,567
Outubro,Progresso,1907
Junho,Horizonte,1140
Julho,Horizonte,1311
Junho,Progresso,1657
Setembro,Horizonte,1680
Marco,Horizonte,1889
Marco,Litoral,1028
Marco,Horizonte,1059
Outubro,Progresso,1399
Marco,Aurora,639
Setembro,Aurora,116
Dezembro,Aurora,1249
Abril,Progresso,1906
Julho,Aurora,733
Setembro,Litoral,1551
Novembro,Progresso,1328
Dezembro,Progresso,112
Julho,Progresso,863
Setembro,Horizonte,452
Dezembro,Horizonte,1831
Marco,Horizonte,241
Abril,Planalto,1402
Agosto,Litoral,120
Junho,Progresso,927
Maio,Progresso,790
Abril,Horizonte,995
Agosto,Progresso,1136
Janeiro,Progresso,1370
Setembro,Aurora,294
Janeiro,Progresso,568
Agosto,Planalto,442
Abril,Horizonte,821
Setembro,Litoral,1674
Novembro,Litoral,1250
Maio,Aurora,1277
Marco,Litoral,1719
Setembro,Litoral,1667
Novembro,Horizonte,1606
Setembro,Horizonte,960
Abril,Planalto,1201
Novembro,Aurora,1268
Abril,Litoral,1267
Dezembro,Planalto,233
Agosto,Aurora,296
Fevereiro,Litoral,1946
Setembro,Litoral,1945
Junho,Horizonte,373
Setembro,Progresso,209
Agosto,Aurora,755
Julho,Litoral,671
Janeiro,Aurora,974
Dezembro,Planalto,115
Marco,Planalto,979
Novembro,Progresso,303
Fevereiro,Litoral,332
Maio,Horizonte,1133
Maio,Litoral,167
Maio,Aurora,472
Abril,Planalto,605
Maio,Aurora,1795
Marco,Progresso,85
Dezembro,Planalto,580
Janeiro,Horizonte,140
Maio,Planalto,1374
Setembro,Litoral,1797
Setembro,Litoral,1990
Abril,Planalto,1992
Marco,Progresso,1807
Janeiro,Litoral,1290
Fevereiro,Litoral,1808
Agosto,Horizonte,1996
Janeiro,Planalto,147
Agosto,Litoral,1529
Julho,Progresso,580
Agosto,Aurora,1882
Dezembro,Planalto,587
Junho,Horizonte,1101
Dezembro,Litoral,1649
Setembro,Progresso,1397
Marco,Planalto,1296
Outubro,Progresso,129
Abril,Progresso,612
Junho,Horizonte,1531
Agosto,Planalto,663
Maio,Litoral,225
Marco,Horizonte,571
Junho,Litoral,1822
Abril,Aurora,1530
Setembro,Progresso,472
Marco,Aurora,1173
Abril,Progresso,1963
Julho,Horizonte,1813
Julho,Litoral,1476
Dezembro,Litoral,625
Dezembro,Horizonte,1453
Abril,Planalto,580
Junho,Aurora,381
Dezembro,Aurora,1391
Marco,Litoral,702
Junho,Litoral,1610
Dezembro,Litoral,789
Fevereiro,Horizonte,1162
Agosto,Planalto,1677
Fevereiro,Aurora,560
Novembro,Progresso,91
Julho,Horizonte,934
Setembro,Aurora,1880
Janeiro,Planalto,1999
Agosto,Horizonte,1462
Julho,Aurora,130
Junho,Horizonte,451
Junho,Aurora,156
Junho,Aurora,1184
Setembro,Planalto,1350
Fevereiro,Progresso,1287
Janeiro,Planalto,1816
Dezembro,Aurora,1891
Junho,Horizonte,555
Outubro,Planalto,1194
Novembro,Progresso,1207
Agosto,Aurora,1891
Marco,Planalto,769
Dezembro,Planalto,1444
Outubro,Planalto,306
Janeiro,Planalto,1770
Setembro,Horizonte,1871
Janeiro,Progresso,1003
Marco,Progresso,1948
Agosto,Aurora,1253
Marco,Litoral,982
Abril,Horizonte,1121
Agosto,Aurora,1672
Janeiro,Aurora,946
Junho,Planalto,68
Janeiro,Litoral,1119
Janeiro,Litoral,500
Agosto,Horizonte,947
Novembro,Litoral,1129
Abril,Aurora,790
Dezembro,Litoral,1730
Janeiro,Litoral,1165
Outubro,Progresso,131
Julho,Aurora,786
Maio,Litoral,128
Maio,Litoral,1735
Janeiro,Planalto,1946
Outubro,Litoral,332
Novembro,Litoral,1384
Junho,Progresso,1046
Setembro,Aurora,209
Setembro,Horizonte,1389
Agosto,Aurora,1950
Maio,Planalto,1741
Janeiro,Aurora,1229
Setembro,Litoral,937
Janeiro,Planalto,1787
Agosto,Aurora,517
Maio,Planalto,1994
Marco,Horizonte,902
Novembro,Aurora,511
Julho,Litoral,903
Julho,Planalto,166
Setembro,Progresso,1739
Julho,Planalto,413
Novembro,Progresso,1916
Marco,Litoral,1704
Novembro,Horizonte,1784
Janeiro,Progresso,1986
Agosto,Horizonte,515
Dezembro,Planalto,1848
Marco,Litoral,233
Dezembro,Progresso,709
Agosto,Planalto,1239
Agosto,Aurora,124
Maio,Planalto,1821
Dezembro,Horizonte,875
Janeiro,Litoral,1345
Outubro,Litoral,1764
Julho,Planalto,552
Dezembro,Aurora,844
Outubro,Horizonte,1636
Maio,Planalto,636
Agosto,Planalto,705
Setembro,Litoral,1416
Novembro,Horizonte,749
Julho,Aurora,684
Julho,Litoral,893
Janeiro,Planalto,1324
Abril,Litoral,1881
Fevereiro,Litoral,884
Fevereiro,Progresso,1203
Fevereiro,Litoral,813
Abril,Litoral,407
Janeiro,Horizonte,741
Abril,Litoral,1481
Fevereiro,Aurora,1934
Maio,Planalto,1568
Marco,Horizonte,671
Dezembro,Litoral,531
Agosto,Aurora,1029
Abril,Planalto,1923
Janeiro,Horizonte,1151
Janeiro,Aurora,1027
Dezembro,Litoral,1587
Outubro,Progresso,1394
Marco,Progresso,1861
Setembro,Horizonte,339
Julho,Aurora,1370
Fevereiro,Planalto,1754
Setembro,Aurora,801
Outubro,Progresso,1548
Fevereiro,Horizonte,72
Marco,Litoral,855
Novembro,Aurora,221
Outubro,Progresso,884
Fevereiro,Planalto,367
Marco,Horizonte,957
Junho,Litoral,847
Setembro,Aurora,1040
Setembro,Planalto,904
Julho,Litoral,1266
Dezembro,Progresso,730
Marco,Progresso,965
Abril,Planalto,1191
Junho,Progresso,1079
Novembro,Horizonte,892
Maio,Planalto,532
Fevereiro,Progresso,181
Junho,Aurora,1166
Marco,Progresso,1836
Agosto,Horizonte,1595
Fevereiro,Litoral,1636
Janeiro,Litoral,910
Setembro,Progresso,343
Dezembro,Litoral,690
Marco,Progresso,1049
Novembro,Horizonte,441
Janeiro,Litoral,298
Julho,Aurora,1687
Outubro,Progresso,1922
Maio,Litoral,1668
Maio,Horizonte,752
Janeiro,Horizonte,1490
Setembro,Aurora,1216
Julho,Horizonte,1310
Agosto,Horizonte,336
Setembro,Litoral,326
Junho,Progresso,436
Dezembro,Planalto,1455
Maio,Horizonte,499
Junho,Horizonte,340
Novembro,Planalto,1242
Fevereiro,Horizonte,492
Abril,Litoral,705
Marco,Litoral,1257
Julho,Planalto,1118
Setembro,Horizonte,1828
Maio,Horizonte,876
Junho,Progresso,1341
Outubro,Horizonte,525
Dezembro,Litoral,302
Dezembro,Aurora,1469
Fevereiro,Aurora,338
Marco,Aurora,1285
Marco,Aurora,1049
Dezembro,Horizonte,1762
Dezembro,Horizonte,70
Setembro,Progresso,365
Julho,Horizonte,613
Agosto,Aurora,1511
Novembro,Planalto,1496
Outubro,Planalto,1306
Novembro,Litoral,172
Setembro,Litoral,923
Junho,Horizonte,1009
Abril,Planalto,1685
Dezembro,Aurora,263
Janeiro,Aurora,1995
Agosto,Aurora,888
Julho,Horizonte,696
Fevereiro,Horizonte,1017
Agosto,Progresso,1903
Dezembro,Aurora,779
Maio,Aurora,649
Julho,Horizonte,841
Abril,Horizonte,89
Maio,Progresso,801
Agosto,Progresso,1405
Janeiro,Litoral,992
Janeiro,Planalto,697
Abril,Aurora,231
Marco,Aurora,314
Outubro,Progresso,820
Dezembro,Progresso,1767
Fevereiro,Litoral,1606
Dezembro,Planalto,912
Marco,Litoral,481
Novembro,Planalto,1269
Novembro,Aurora,1797
Novembro,Litoral,558
Janeiro,Progresso,496
Janeiro,Litoral,577
Junho,Litoral,1275
Maio,Aurora,924
Agosto,Progresso,1803
Fevereiro,Progresso,1678
Abril,Horizonte,1206
Agosto,Horizonte,1212
Dezembro,Horizonte,718
Junho,Aurora,1566
Janeiro,Litoral,896
Abril,Progresso,119
Janeiro,Progresso,865
Fevereiro,Litoral,1088
Maio,Progresso,1820
Agosto,Litoral,1285
Agosto,Aurora,1875
Novembro,Aurora,1133
Marco,Aurora,1325
Novembro,Litoral,495
Abril,Litoral,1075
Outubro,Planalto,1821
Novembro,Progresso,1409
Junho,Progresso,68
Novembro,Planalto,610
Novembro,Planalto,1151
Outubro,Aurora,521
Marco,Planalto,77
Fevereiro,Litoral,609
Junho,Horizonte,657
Novembro,Litoral,1238
Maio,Planalto,507
Outubro,Progresso,994
Maio,Litoral,1950
Outubro,Progresso,1249
Maio,Litoral,1658
Outubro,Progresso,1033
Dezembro,Litoral,917
Maio,Progresso,1065
Marco,Horizonte,78
Julho,Aurora,718
Junho,Litoral,875
Abril,Horizonte,865
Fevereiro,Aurora,328
Dezembro,Litoral,332
Setembro,Horizonte,1552
Janeiro,Horizonte,1052
Novembro,Horizonte,1592
Abril,Planalto,354
Janeiro,Progresso,743
Junho,Aurora,158
Abril,Progresso,373
Maio,Progresso,1279
Maio,Progresso,1307
Setembro,Horizonte,507
Janeiro,Progresso,1260
Fevereiro,Planalto,531
Junho,Litoral,971
Maio,Horizonte,1480
Novembro,Aurora,1914
Julho,Litoral,1582
Marco,Litoral,1942
Marco,Litoral,569
Outubro,Progresso,1126
Fevereiro,Progresso,1471
Marco,Horizonte,1272
Outubro,Progresso,440
Janeiro,Progresso,1722
Maio,Progresso,820
Dezembro,Horizonte,1919
Maio,Horizonte,962
Dezembro,Planalto,1571
Novembro,Planalto,1245
Julho,Planalto,135
Abril,Planalto,607
Marco,Litoral,907
Janeiro,Litoral,1259
Dezembro,Planalto,1229
Agosto,Planalto,1566
Marco,Aurora,1983
Fevereiro,Litoral,1594
Novembro,Aurora,1700
Abril,Aurora,715
Marco,Progresso,1203
Janeiro,Horizonte,892
Marco,Litoral,1154
Dezembro,Planalto,1457
Fevereiro,Planalto,1875
Agosto,Horizonte,1732
Junho,Litoral,344
Setembro,Planalto,318
Agosto,Planalto,694
Outubro,Progresso,1635
Marco,Aurora,584
Maio,Planalto,1451
Julho,Litoral,1449
Maio,Horizonte,137
Agosto,Progresso,974
Dezembro,Litoral,1697
Maio,Progresso,160
Janeiro,Aurora,633
Maio,Planalto,1227
Abril,Litoral,1536
Junho,Horizonte,1642
Marco,Aurora,818
Novembro,Aurora,1229
Maio,Progresso,1698
Fevereiro,Aurora,1391
Novembro,Litoral,1632
Junho,Progresso,287
Dezembro,Aurora,383
Junho,Horizonte,155
Maio,Litoral,1555
Junho,Horizonte,1772
Novembro,Horizonte,1744
Julho,Progresso,1783
Dezembro,Planalto,431
Maio,Progresso,738
Janeiro,Litoral,310
Agosto,Litoral,1872
Abril,Progresso,1366
Setembro,Planalto,1408
Outubro,Progresso,704
Dezembro,Litoral,869
Junho,Planalto,758
Janeiro,Litoral,525
Marco,Planalto,1298
Marco,Planalto,956
Outubro,Progresso,604
Dezembro,Progresso,1527
Dezembro,Progresso,712
Abril,Planalto,1369
Junho,Planalto,624
Julho,Litoral,691
Outubro,Horizonte,1840
Abril,Progresso,512
Junho,Litoral,904
Novembro,Litoral,1287
Janeiro,Aurora,634
Agosto,Progresso,992
Julho,Litoral,665
Novembro,Aurora,207
Novembro,Progresso,321
Setembro,Planalto,1900
Marco,Aurora,1311
Fevereiro,Planalto,1376
Janeiro,Horizonte,1957
Marco,Horizonte,719
Maio,Horizonte,670
Novembro,Horizonte,570
Fevereiro,Litoral,1394
Dezembro,Horizonte,108
Marco,Litoral,1431
Abril,Litoral,753
Julho,Progresso,697
Marco,Litoral,1324
Setembro,Litoral,940
Agosto,Horizonte,485
Abril,Litoral,195
Janeiro,Planalto,908
Janeiro,Horizonte,1027
Janeiro,Aurora,1425
Janeiro,Horizonte,1643
Agosto,Litoral,1762
Marco,Planalto,1873
Junho,Horizonte,294
Marco,Planalto,1633
Novembro,Aurora,350
Maio,Aurora,487
Julho,Progresso,917
Fevereiro,Progresso,149
Junho,Horizonte,774
Junho,Progresso,863
Novembro,Planalto,529
Marco,Progresso,464
Junho,Planalto,214
Outubro,Progresso,1985
Outubro,Progresso,1711
Maio,Progresso,1375
Dezembro,Litoral,1023
Fevereiro,Litoral,1194
Setembro,Progresso,137
Agosto,Planalto,1290
Marco,Horizonte,622
Agosto,Aurora,863
Setembro,Litoral,228
Marco,Progresso,1775
Marco,Aurora,212
Fevereiro,Litoral,642
Agosto,Horizonte,1055
Outubro,Planalto,1243
Janeiro,Progresso,350
Agosto,Horizonte,423
Julho,Litoral,757
Julho,Progresso,252
Marco,Aurora,96
Janeiro,Planalto,512
Abril,Litoral,1743
Setembro,Planalto,457
Maio,Progresso,1267
Janeiro,Horizonte,476
Maio,Planalto,979
Agosto,Aurora,1864
Agosto,Litoral,366
Maio,Aurora,1552
Dezembro,Planalto,470
Setembro,Horizonte,1342
Janeiro,Horizonte,1554
Abril,Aurora,1784
Marco,Progresso,1809
Fevereiro,Progresso,312
Agosto,Horizonte,1499
Julho,Aurora,215
Setembro,Aurora,1765
Fevereiro,Aurora,477
Abril,Planalto,1777
Junho,Progresso,446
Novembro,Progresso,1289
Marco,Planalto,845
Agosto,Litoral,1937
Marco,Planalto,156
Dezembro,Aurora,147
Fevereiro,Planalto,1953
Marco,Aurora,1555
Novembro,Horizonte,1572
Junho,Aurora,1303
Fevereiro,Progresso,1330
Agosto,Planalto,92
Janeiro,Aurora,291
Julho,Litoral,1627
Fevereiro,Horizonte,144
Outubro,Litoral,1839
Dezembro,Litoral,237
Junho,Litoral,434
Dezembro,Horizonte,868
Fevereiro,Horizonte,1473
Fevereiro,Horizonte,1579
Outubro,Horizonte,1240
Agosto,Litoral,1856
Dezembro,Progresso,1198
Fevereiro,Progresso,1746
Julho,Horizonte,136
Marco,Planalto,1894
Agosto,Aurora,538
Julho,Planalto,275
Agosto,Planalto,1730
Julho,Planalto,394
Novembro,Progresso,1833
Junho,Aurora,1947
Julho,Planalto,567
Maio,Horizonte,1104
Julho,Progresso,1782
Janeiro,Horizonte,1817
Janeiro,Horizonte,345
Setembro,Planalto,463
Maio,Horizonte,1910
Maio,Aurora,184
Marco,Horizonte,574
Maio,Planalto,1058
Marco,Horizonte,53
Setembro,Progresso,227
Setembro,Progresso,795
Junho,Progresso,308
Janeiro,Litoral,701
Julho,Progresso,1138
Julho,Progresso,1868
Outubro,Litoral,1436
Outubro,Progresso,1891
Abril,Planalto,1790
Agosto,Progresso,1090
Junho,Progresso,1273
Abril,Litoral,593
Abril,Planalto,1285
Fevereiro,Horizonte,484
Fevereiro,Aurora,1346
Dezembro,Planalto,339
Abril,Horizonte,852
Maio,Planalto,532
Agosto,Horizonte,283
Junho,Horizonte,457
Abril,Planalto,743
Novembro,Litoral,1219
Julho,Planalto,611
Agosto,Planalto,479
Fevereiro,Horizonte,481
Dezembro,Aurora,1688
Julho,Horizonte,1618
Fevereiro,Progresso,546
Fevereiro,Planalto,1032
Agosto,Planalto,1162
Fevereiro,Litoral,1046
Novembro,Horizonte,1484
Setembro,Litoral,946
Dezembro,Planalto,1926
Janeiro,Horizonte,876
Setembro,Horizonte,1314
Janeiro,Progresso,827
Outubro,Progresso,272
Outubro,Aurora,1821
Fevereiro,Progresso,1738
Junho,Horizonte,517
Junho,Progresso,618
Janeiro,Aurora,1395
Julho,Planalto,424
Agosto,Progresso,1185
Fevereiro,Horizonte,576
Agosto,Planalto,461
Setembro,Horizonte,318
Junho,Planalto,675
Maio,Horizonte,1325
Dezembro,Progresso,1061
Setembro,Progresso,1447
Dezembro,Aurora,1727
Novembro,Planalto,1699
Setembro,Aurora,499
Janeiro,Litoral,851
Novembro,Progresso,1942
Marco,Planalto,1610
Setembro,Aurora,1441
Novembro,Aurora,871
Fevereiro,Litoral,304
Dezembro,Aurora,1536
Abril,Horizonte,1341
Abril,Progresso,175
Fevereiro,Aurora,1466
Marco,Aurora,811
Marco,Litoral,848
Janeiro,Horizonte,1407
Junho,Aurora,614
Agosto,Progresso,1441
Dezembro,Progresso,1628
Marco,Aurora,1751
Maio,Horizonte,1627
Janeiro,Progresso,1965
Outubro,Progresso,505
Julho,Horizonte,1761
Outubro,Horizonte,1140
Janeiro,Aurora,1139
Dezembro,Planalto,961
Novembro,Litoral,1668
Setembro,Planalto,911
Agosto,Planalto,666
Julho,Progresso,449
Outubro,Horizonte,336
Julho,Progresso,1959
Maio,Litoral,235
Maio,Aurora,333
Novembro,Litoral,1589
Maio,Progresso,699
Janeiro,Progresso,740
Agosto,Progresso,286
Dezembro,Progresso,1091
Novembro,Planalto,864
Janeiro,Aurora,977
Abril,Planalto,463
Setembro,Progresso,58
Setembro,Horizonte,469
Maio,Planalto,78
Abril,Progresso,1729
Marco,Progresso,397
Marco,Aurora,710
Dezembro,Litoral,625
Maio,Planalto,1952
Outubro,Planalto,499
Janeiro,Planalto,429
Maio,Progresso,748
Junho,Aurora,415
Julho,Progresso,1300
Dezembro,Progresso,1191
Setembro,Horizonte,461
Marco,Aurora,1000
Fevereiro,Planalto,405
Marco,Litoral,303
Dezembro,Planalto,1616
Setembro,Progresso,1746
Dezembro,Aurora,776
Julho,Aurora,1517
Setembro,Aurora,730
Fevereiro,Horizonte,1154
Maio,Planalto,1119
Abril,Horizonte,1122
Fevereiro,Litoral,1522
Setembro,Progresso,859
Setembro,Horizonte,1480
Junho,Horizonte,1953
Novembro,Progresso,1356
Junho,Aurora,522
Agosto,Progresso,465
Junho,Planalto,1028
Janeiro,Progresso,649
Abril,Aurora,1194
Julho,Progresso,1076
Fevereiro,Horizonte,1389
Setembro,Litoral,509
Agosto,Horizonte,1300
Agosto,Litoral,128
Julho,Progresso,1730
Abril,Planalto,1827
Fevereiro,Progresso,1617
Marco,Aurora,824
Dezembro,Progresso,1796
Junho,Litoral,1144
Dezembro,Horizonte,945
Dezembro,Planalto,1270
Maio,Progresso,107
Dezembro,Progresso,1497
Agosto,Horizonte,1542
Junho,Planalto,673
Junho,Progresso,97
Janeiro,Progresso,1508
Abril,Litoral,1258
Maio,Litoral,1952
Dezembro,Aurora,888
Novembro,Horizonte,214
Marco,Planalto,1800
Setembro,Progresso,1404
Janeiro,Progresso,379
Junho,Aurora,1194
Junho,Progresso,262
Outubro,Horizonte,1896
Maio,Aurora,556
Dezembro,Horizonte,1626
Maio,Aurora,1938
Outubro,Progresso,965
Maio,Aurora,850
Junho,Litoral,217
Agosto,Planalto,1044
Fevereiro,Progresso,1619
Junho,Planalto,879
Janeiro,Progresso,1045
Abril,Planalto,1036
Outubro,Litoral,836
Marco,Planalto,476
Setembro,Aurora,1782
Marco,Planalto,1776
Junho,Progresso,1294
Janeiro,Horizonte,1065
Dezembro,Planalto,1083
Junho,Planalto,1193
Abril,Planalto,1708
Agosto,Progresso,1320
Novembro,Planalto,1433
Setembro,Progresso,1982
Abril,Progresso,1294
Outubro,Horizonte,822
Dezembro,Aurora,1579
Outubro,Progresso,1131
Junho,Litoral,1900
Janeiro,Planalto,1533
Abril,Litoral,1201
Julho,Planalto,1772
Dezembro,Horizonte,766
Janeiro,Progresso,135
Agosto,Aurora,153
Dezembro,Progresso,192
Outubro,Planalto,254
Dezembro,Aurora,690
Novembro,Progresso,1831
Junho,Aurora,1111
Maio,Planalto,1436
Outubro,Horizonte,1694
Novembro,Horizonte,1382
Setembro,Progresso,1125
Fevereiro,Litoral,50
Maio,Planalto,60
Junho,Progresso,1899
Julho,Progresso,796
Maio,Horizonte,1713
Setembro,Aurora,1287
Janeiro,Planalto,1005
Julho,Aurora,804
Outubro,Planalto,1629
Julho,Litoral,567
Abril,Horizonte,1741
Setembro,Litoral,1488
Dezembro,Progresso,1081
Novembro,Horizonte,54
Maio,Progresso,1435
Abril,Litoral,743
Julho,Planalto,161
Abril,Progresso,1053
Marco,Aurora,322
Setembro,Planalto,471
Novembro,Planalto,314
Agosto,Litoral,1531
Janeiro,Litoral,261
Julho,Horizonte,1151
Setembro,Horizonte,831
Agosto,Aurora,715
Agosto,Planalto,1294
Junho,Aurora,418
Novembro,Aurora,1007
Abril,Litoral,396
Agosto,Aurora,74
Marco,Aurora,1025
Setembro,Progresso,1493
Fevereiro,Horizonte,1427
Fevereiro,Horizonte,1793
Dezembro,Planalto,466
Dezembro,Horizonte,564
Julho,Planalto,264
Dezembro,Progresso,1980
Outubro,Horizonte,1185
Abril,Progresso,1003
Outubro,Horizonte,1777
Agosto,Horizonte,963
Setembro,Progresso,1632
Julho,Aurora,477
Maio,Aurora,782
Agosto,Aurora,748
Abril,Aurora,1635
Fevereiro,Horizonte,1782
Novembro,Litoral,265
Dezembro,Progresso,462
Junho,Litoral,1806
Setembro,Litoral,429
Janeiro,Planalto,1675
Novembro,Aurora,281
Outubro,Horizonte,884
Dezembro,Aurora,307
Julho,Aurora,1738
Outubro,Litoral,1329
Setembro,Planalto,452
Outubro,Aurora,473
Setembro,Progresso,819
Outubro,Progresso,114
Novembro,Aurora,239
Marco,Litoral,1676
Novembro,Litoral,999
Maio,Horizonte,222
Agosto,Planalto,808
Agosto,Litoral,1841
Abril,Horizonte,677
Dezembro,Progresso,610
Novembro,Progresso,1300
Novembro,Progresso,1050
Janeiro,Aurora,1654
Janeiro,Planalto,1461
Abril,Horizonte,450
Junho,Planalto,687
Agosto,Aurora,998
Junho,Horizonte,262
Dezembro,Horizonte,102
Setembro,Litoral,673
Setembro,Planalto,1744
Fevereiro,Planalto,801
Outubro,Litoral,711
Janeiro,Progresso,188
Fevereiro,Aurora,467
Maio,Planalto,1698
Abril,Litoral,192
Abril,Horizonte,1955
Setembro,Litoral,558
Novembro,Progresso,699
Agosto,Aurora,535
Junho,Progresso,1041
Janeiro,Horizonte,1510
Fevereiro,Horizonte,1889
Junho,Horizonte,592
Novembro,Horizonte,342
Fevereiro,Litoral,1693
Outubro,Horizonte,1357
Maio,Horizonte,720
Maio,Litoral,887
Junho,Horizonte,1087
Junho,Progresso,683
Junho,Progresso,1800
Fevereiro,Planalto,321
Outubro,Progresso,1098
Marco,Aurora,371
Junho,Aurora,855
Agosto,Aurora,1754
Dezembro,Litoral,1176
Novembro,Progresso,1939
Dezembro,Aurora,932
Janeiro,Planalto,1113
Janeiro,Litoral,284
Novembro,Planalto,881
Fevereiro,Progresso,1162
Novembro,Horizonte,1173
Dezembro,Planalto,193
Dezembro,Horizonte,1155
Junho,Litoral,638
Setembro,Planalto,1644
Abril,Planalto,278
Marco,Litoral,1676
Dezembro,Litoral,1939
Agosto,Aurora,1468
Novembro,Progresso,1586
Outubro,Planalto,1854
Setembro,Planalto,1871
Dezembro,Litoral,1270
Novembro,Litoral,323
Maio,Progresso,639
Setembro,Litoral,702
Fevereiro,Horizonte,1873
Marco,Horizonte,632
Julho,Horizonte,1017
Julho,Horizonte,1635
Junho,Progresso,421
Junho,Planalto,1954
Fevereiro,Horizonte,1153
Outubro,Litoral,1308
Junho,Horizonte,1360
Abril,Progresso,868
Dezembro,Litoral,1740
Marco,Horizonte,621
Novembro,Planalto,594
Fevereiro,Litoral,1510
Janeiro,Litoral,176
Novembro,Planalto,782
Novembro,Litoral,1785
Maio,Horizonte,466
Fevereiro,Litoral,687
Fevereiro,Horizonte,90
Julho,Planalto,836
Agosto,Aurora,1542
Outubro,Planalto,346
Agosto,Horizonte,1670
Abril,Progresso,1674
Janeiro,Planalto,91
Novembro,Progresso,681
Julho,Progresso,1352
Janeiro,Horizonte,1532
Novembro,Horizonte,82
Abril,Aurora,1349
Agosto,Litoral,714
Fevereiro,Planalto,1163
Junho,Horizonte,665
Junho,Planalto,997
Dezembro,Progresso,1597
Setembro,Litoral,209
Maio,Aurora,507
Outubro,Planalto,1781
Abril,Litoral,448
Maio,Aurora,1892
Dezembro,Planalto,1847
Dezembro,Litoral,1164
Outubro,Horizonte,1782
Novembro,Planalto,630
Maio,Litoral,1539
Agosto,Aurora,269
Outubro,Litoral,1492
Dezembro,Horizonte,428
Agosto,Planalto,1799
Fevereiro,Planalto,979
Julho,Planalto,1520
Agosto,Horizonte,1013
Novembro,Aurora,1219
Junho,Planalto,282
Maio,Aurora,1444
Novembro,Litoral,971
Setembro,Aurora,283
Marco,Aurora,775
Dezembro,Planalto,416
Outubro,Progresso,530
Abril,Progresso,1646
Setembro,Horizonte,1436
Junho,Horizonte,639
Agosto,Progresso,1584
Julho,Litoral,1168
Novembro,Planalto,1915
Fevereiro,Planalto,265
Marco,Litoral,774
Janeiro,Litoral,1889
Setembro,Progresso,761
Julho,Horizonte,1937
Janeiro,Litoral,1616
Marco,Horizonte,1875
Abril,Aurora,1928
Abril,Planalto,1034
Maio,Progresso,1208
Marco,Planalto,1156
Marco,Progresso,440
Janeiro,Aurora,1120
Julho,Planalto,441
Novembro,Aurora,767
Outubro,Progresso,434
Janeiro,Litoral,430
Fevereiro,Planalto,1150
Abril,Aurora,1332
Abril,Planalto,653
Maio,Planalto,983
Novembro,Planalto,448
Fevereiro,Horizonte,149
Abril,Aurora,1574
Janeiro,Aurora,432
Fevereiro,Planalto,756
Janeiro,Litoral,1265
Outubro,Planalto,1653
Outubro,Horizonte,1974
Abril,Progresso,1827
Abril,Horizonte,1675
Julho,Litoral,1418
Outubro,Planalto,59
Novembro,Aurora,313
Novembro,Planalto,1341
Setembro,Litoral,881
Setembro,Aurora,679
Maio,Horizonte,811
Outubro,Progresso,1644
Janeiro,Progresso,244
Janeiro,Planalto,611
Junho,Horizonte,1480
Fevereiro,Litoral,1369
Agosto,Progresso,1963
Setembro,Horizonte,146
Abril,Planalto,511
Maio,Aurora,1712
Novembro,Planalto,807
Agosto,Planalto,136
Marco,Horizonte,1040
Maio,Progresso,126
Marco,Horizonte,1962
Dezembro,Aurora,1789
Outubro,Horizonte,1556
Marco,Litoral,1219
Marco,Planalto,710
Dezembro,Progresso,1184
Julho,Aurora,1714
Julho,Planalto,814
Julho,Horizonte,727
Outubro,Litoral,1370
Agosto,Horizonte,1499
Maio,Planalto,1722
Maio,Aurora,840
Abril,Progresso,1407
Julho,Planalto,1596
Outubro,Aurora,632
Abril,Planalto,720
Fevereiro,Litoral,1801
Abril,Horizonte,587
Agosto,Progresso,1871
Setembro,Aurora,1235
Marco,Progresso,479
Julho,Progresso,1687
Dezembro,Progresso,1142
Setembro,Aurora,182
Novembro,Aurora,238
Abril,Progresso,1796
Outubro,Horizonte,1828
Marco,Planalto,1751
Maio,Progresso,1997
Janeiro,Litoral,1995
Marco,Progresso,622
Agosto,Aurora,1947
Novembro,Planalto,328
Agosto,Litoral,1503
Abril,Planalto,1698
Fevereiro,Planalto,591
Agosto,Litoral,1908
Agosto,Progresso,1234
Outubro,Progresso,795
Abril,Progresso,948
Marco,Horizonte,502
Fevereiro,Progresso,938
Setembro,Litoral,900
Janeiro,Horizonte,219
Julho,Progresso,879
Maio,Horizonte,747
Agosto,Litoral,1130
Abril,Progresso,1313
Julho,Aurora,818
Maio,Litoral,407
Maio,Planalto,250
Setembro,Planalto,493
Setembro,Litoral,1910
Setembro,Planalto,876
Dezembro,Litoral,1375
Junho,Aurora,1179
Junho,Litoral,1875
Maio,Progresso,150
Setembro,Progresso,1170
Outubro,Horizonte,1738
Agosto,Planalto,987
Julho,Planalto,78
Julho,Litoral,1579
Junho,Planalto,714
Maio,Progresso,1511
Abril,Aurora,1452
Marco,Litoral,122
Marco,Planalto,303
Junho,Progresso,1984
Abril,Horizonte,565
Dezembro,Planalto,798
Dezembro,Aurora,1623
Junho,Aurora,1093
