Mes,Subestacao,Consumo(kWh)
Marco,Aurora,1960
Marco,Litoral,1516
Maio,Aurora,1246
Novembro,Litoral,1885
Junho,Litoral,842
Agosto,Progresso,577
Janeiro,Progresso,685
Julho,Litoral,1989
Agosto,Horizonte,743
Maio,Aurora,1982
Dezembro,Progresso,1064
Outubro,Litoral,1068
Fevereiro,Horizonte,1236
Abril,Litoral,1725
Junho,Planalto,809
Setembro,Litoral,1264
Fevereiro,Planalto,565
Abril,Progresso,1621
Outubro,Progresso,1935
Maio,Litoral,1038
Agosto,Progresso,1411
Agosto,Litoral,1562
Fevereiro,Litoral,1422
Junho,Planalto,954
Junho,Aurora,1275
Maio,Litoral,315
Agosto,Aurora,1766
Outubro,Horizonte,1593
Fevereiro,Progresso,1836
Fevereiro,Horizonte,681
Julho,Horizonte,1388
Setembro,Litoral,1329
Marco,Horizonte,290
Julho,Litoral,452
Marco,Progresso,1757
Dezembro,Progresso,861
Junho,Horizonte,851
Marco,Litoral,870
Janeiro,Planalto,820
Junho,Planalto,648
Novembro,Aurora,288
Marco,Aurora,1331
Janeiro,Aurora,1261
Maio,Horizonte,991
Agosto,Litoral,64
Agosto,Aurora,1172
Agosto,Litoral,1441
Marco,Horizonte,172
Agosto,Litoral,433
Abril,Litoral,312
Agosto,Horizonte,1262
Marco,Planalto,340
Marco,Litoral,1654
Janeiro,Litoral,1250
Agosto,Progresso,1936
Agosto,Progresso,1075
Setembro,Aurora,211
Junho,Aurora,541
Dezembro,Horizonte,1695
Fevereiro,Horizonte,1854
Janeiro,Progresso,753
Agosto,Progresso,596
Outubro,Aurora,659
Abril,Progresso,1023
Novembro,Litoral,980
Novembro,Litoral,790
Julho,Progresso,1995
Outubro,Horizonte,349
Dezembro,Aurora,283
Abril,Litoral,1208
Janeiro,Horizonte,1368
Agosto,Progresso,1414
Outubro,Aurora,1792
Setembro,Aurora,554
Outubro,Horizonte,958
Setembro,Horizonte,1029
Setembro,Horizonte,292
Dezembro,Progresso,1171
Dezembro,Progresso,907
Novembro,Horizonte,309
Novembro,Progresso,1939
Dezembro,Aurora,133
Abril,Planalto,580
Setembro,Progresso,1194
Novembro,Aurora,848
Abril,Planalto,772
Fevereiro,Planalto,808
Outubro,Horizonte,92
Marco,Horizonte,113
Fevereiro,Aurora,815
Janeiro,Horizonte,819
Novembro,Planalto,1035
Junho,Aurora,1863
Abril,Aurora,386
Julho,Aurora,1673
Julho,Horizonte,893
Outubro,Horizonte,1863
Janeiro,Horizonte,1817
Dezembro,Progresso,773
Setembro,Progresso,884
Agosto,Progresso,1344
Outubro,Aurora,92
Janeiro,Horizonte,1855
Agosto,Progresso,1953
Maio,Aurora,1147
Janeiro,Planalto,1712
Abril,Progresso,581
Julho,Aurora,584
Dezembro,Litoral,1895
Maio,Progresso,1530
Novembro,Planalto,1688
Marco,Aurora,1647
Dezembro,Progresso,548
Novembro,Progresso,623
Abril,Litoral,1403
Fevereiro,Aurora,486
Agosto,Aurora,366
Dezembro,Aurora,614
Fevereiro,Horizonte,1062
Novembro,Litoral,1716
Junho,Aurora,1469
Julho,Litoral,1709
Julho,Horizonte,581
Janeiro,Aurora,586
Agosto,Litoral,1101
Setembro,Litoral,577
Julho,Horizonte,996
Agosto,Litoral,1062
Abril,Horizonte,1241
Dezembro,Progresso,838
Agosto,Litoral,632
Marco,Horizonte,893
Janeiro,Planalto,1057
Agosto,Aurora,411
Novembro,Aurora,1812
Dezembro,Aurora,899
Junho,Horizonte,1283
Setembro,Horizonte,444
Marco,Aurora,1745
Agosto,Horizonte,1836
Setembro,Litoral,938
Setembro,Litoral,561
Dezembro,Litoral,1682
Julho,Progresso,1502
Dezembro,Aurora,786
Novembro,Planalto,323
Outubro,Aurora,1287
Marco,Litoral,695
Marco,Aurora,236
Fevereiro,Progresso,519
Janeiro,Litoral,1335
Fevereiro,Progresso,1856
Maio,Progresso,663
Janeiro,Progresso,399
Outubro,Litoral,297
Abril,Progresso,1006
Novembro,Progresso,1447
Outubro,Planalto,1578
Outubro,Aurora,1359
Janeiro,Planalto,479
Dezembro,Aurora,1567
Outubro,Litoral,1041
Agosto,Planalto,1029
Dezembro,Horizonte,1474
Maio,Litoral,270
Outubro,Litoral,1532
Abril,Aurora,419
Marco,Aurora,1564
Setembro,Progresso,1669
Junho,Horizonte,666
Dezembro,Litoral,1583
Janeiro,Litoral,261
Agosto,Planalto,1337
Outubro,Aurora,227
Fevereiro,Planalto,194
Setembro,Aurora,1898
Novembro,Aurora,1515
Julho,Planalto,1021
Marco,Planalto,657
Abril,Planalto,1543
Marco,Aurora,588
Junho,Horizonte,1131
Setembro,Planalto,1174
Outubro,Aurora,996
Setembro,Planalto,736
Janeiro,Horizonte,1130
Outubro,Horizonte,867
Junho,Progresso,395
Janeiro,Progresso,1744
Novembro,Horizonte,1358
Abril,Planalto,1808
Julho,Progresso,329
Abril,Aurora,1264
Setembro,Horizonte,373
Outubro,Planalto,1567
Maio,Aurora,511
Setembro,Horizonte,126
Janeiro,Horizonte,456
Dezembro,Planalto,1849
Abril,Planalto,830
Julho,Litoral,1069
Fevereiro,Planalto,178
Setembro,Aurora,299
Marco,Progresso,240
Abril,Planalto,76
Dezembro,Planalto,898
Abril,Progresso,1754
Agosto,Progresso,442
Fevereiro,Horizonte,76
Maio,Horizonte,395
Fevereiro,Progresso,1442
Dezembro,Progresso,1990
Junho,Progresso,1436
Setembro,Aurora,1119
Dezembro,Litoral,1505
Setembro,Aurora,885
Janeiro,Litoral,1983
Abril,Horizonte,1499
Abril,Progresso,286
Janeiro,Aurora,748
Outubro,Progresso,1276
Fevereiro,Progresso,1647
Junho,Progresso,821
Outubro,Aurora,1644
Marco,Progresso,979
Setembro,Horizonte,438
Marco,Litoral,1068
Marco,Planalto,1105
Setembro,Horizonte,897
Marco,Litoral,1677
Junho,Planalto,1651
Junho,Progresso,340
Janeiro,Horizonte,825
Julho,Planalto,618
Setembro,Planalto,1994
Setembro,Planalto,1072
Setembro,Progresso,1992
Fevereiro,Litoral,725
Janeiro,Litoral,714
Junho,Horizonte,1986
Junho,Progresso,752
Abril,Litoral,1827
Agosto,Horizonte,625
Maio,Litoral,267
Julho,Aurora,1951
Setembro,Progresso,1750
Janeiro,Aurora,1158
Setembro,Litoral,950
Abril,Litoral,713
Julho,Aurora,1779
Novembro,Progresso,1291
Abril,Horizonte,1274
Abril,Planalto,1121
Abril,Aurora,806
Junho,Progresso,975
Maio,Progresso,1880
Fevereiro,Planalto,1322
Setembro,Horizonte,550
Novembro,Horizonte,1173
Junho,Litoral,752
Outubro,Litoral,785
Junho,Aurora,1642
Setembro,Horizonte,377
Janeiro,Aurora,564
Julho,Litoral,1205
Marco,Aurora,1328
Abril,Planalto,1162
Janeiro,Aurora,226
Marco,Litoral,140
Julho,Litoral,961
Junho,Planalto,1096
Janeiro,Planalto,800
Setembro,Horizonte,1099
Abril,Planalto,1792
Julho,Planalto,164
Abril,Horizonte,843
Julho,Planalto,1967
Maio,Progresso,936
Janeiro,Progresso,1482
Abril,Progresso,764
Marco,Planalto,1918
Junho,Litoral,605
Junho,Litoral,1586
Janeiro,Horizonte,1237
Novembro,Litoral,1424
Fevereiro,Litoral,420
Dezembro,Horizonte,327
Fevereiro,Progresso,661
Dezembro,Horizonte,438
Outubro,Litoral,1566
Abril,Litoral,1190
Setembro,Horizonte,964
Novembro,Planalto,1441
Fevereiro,Litoral,1808
Novembro,Litoral,520
Agosto,Horizonte,366
Novembro,Litoral,391
Dezembro,Planalto,1386
Janeiro,Planalto,1936
Dezembro,Horizonte,1222
Agosto,Aurora,372
Marco,Progresso,1126
Maio,Planalto,1773
Janeiro,Planalto,622
Janeiro,Progresso,380
Junho,Horizonte,829
Marco,Litoral,603
Agosto,Horizonte,689
Abril,Aurora,1034
Junho,Aurora,1761
Outubro,Progresso,646
Dezembro,Aurora,248
Setembro,Aurora,1808
Agosto,Progresso,1276
Abril,Progresso,242
Outubro,Progresso,1791
Agosto,Progresso,328
Julho,Progresso,1045
Maio,Planalto,1884
Julho,Litoral,374
Julho,Progresso,601
Outubro,Litoral,361
Fevereiro,Aurora,1142
Julho,Planalto,627
Marco,Progresso,559
Agosto,Planalto,727
Agosto,Horizonte,119
Setembro,Litoral,1410
Novembro,Progresso,182
Abril,Litoral,1919
Outubro,Litoral,789
Marco,Horizonte,1389
Setembro,Litoral,1888
Setembro,Aurora,799
Fevereiro,Litoral,909
Junho,Horizonte,561
Marco,Horizonte,125
Maio,Progresso,1426
Fevereiro,Aurora,89
Abril,Litoral,329
Novembro,Horizonte,1603
Marco,Horizonte,683
Fevereiro,Litoral,124
Junho,Litoral,799
Novembro,Progresso,1802
Marco,Progresso,1828
Abril,Aurora,1838
Junho,Progresso,388
Dezembro,Progresso,501
Dezembro,Planalto,1848
Maio,Litoral,515
Abril,Progresso,320
Dezembro,Planalto,1051
Abril,Planalto,1697
Fevereiro,Progresso,1920
Dezembro,Horizonte,1267
Outubro,Progresso,1434
Abril,Progresso,1237
Dezembro,Litoral,1132
Agosto,Horizonte,1656
Maio,Aurora,846
Novembro,Progresso,1482
Outubro,Progresso,1512
Outubro,Litoral,70
Agosto,Aurora,1506
Junho,Planalto,1085
Dezembro,Horizonte,1066
Outubro,Aurora,569
Maio,Progresso,646
Abril,Planalto,474
Outubro,Litoral,1097
Setembro,Progresso,981
Outubro,Litoral,1331
Maio,Horizonte,1486
Outubro,Litoral,1583
Novembro,Aurora,1086
Junho,Aurora,1674
Julho,Horizonte,568
Novembro,Horizonte,1824
Dezembro,Horizonte,1881
Novembro,Aurora,1557
Janeiro,Progresso,1644
Setembro,Aurora,1429
Dezembro,Litoral,956
Agosto,Horizonte,1998
Dezembro,Planalto,560
Novembro,Aurora,66
Maio,Planalto,1726
Marco,Progresso,58
Maio,Aurora,731
Maio,Progresso,954
Setembro,Progresso,70
Julho,Aurora,1919
Fevereiro,Aurora,1228
Maio,Progresso,1128
Setembro,Horizonte,84
Novembro,Aurora,1804
Fevereiro,Progresso,1497
Agosto,Litoral,1162
Dezembro,Planalto,829
Marco,Litoral,1584
Abril,Aurora,761
Fevereiro,Aurora,462
Setembro,Aurora,1206
Junho,Aurora,1005
Setembro,Litoral,1815
Novembro,Horizonte,964
Agosto,Progresso,1887
Dezembro,Progresso,1759
Setembro,Progresso,734
Maio,Planalto,600
Junho,Aurora,474
Julho,Litoral,1440
Maio,Litoral,1440
Janeiro,Litoral,906
Setembro,Horizonte,1347
Fevereiro,Aurora,236
Julho,Progresso,136
Dezembro,Progresso,1561
Agosto,Aurora,1231
Agosto,Progresso,1838
Janeiro,Progresso,882
Outubro,Aurora,1035
Julho,Litoral,1541
Setembro,Planalto,1434
Novembro,Aurora,218
Novembro,Progresso,1798
Marco,Progresso,1896
Agosto,Planalto,1516
Agosto,Planalto,1063
Setembro,Planalto,1118
Agosto,Aurora,901
Maio,Litoral,1064
Maio,Planalto,1396
Marco,Horizonte,1602
Dezembro,Litoral,1676
Junho,Planalto,1923
Outubro,Progresso,1048
Marco,Aurora,1275
Fevereiro,Progresso,325
Julho,Progresso,200
Outubro,Aurora,241
Marco,Litoral,1465
Abril,Progresso,664
Novembro,Litoral,1814
Outubro,Aurora,498
Agosto,Planalto,423
Janeiro,Progresso,109
Setembro,Progresso,1592
Junho,Aurora,1717
Fevereiro,Aurora,205
Marco,Planalto,1604
Maio,Aurora,1719
Novembro,Horizonte,1963
Dezembro,Horizonte,1060
Junho,Aurora,587
Setembro,Planalto,1881
Fevereiro,Horizonte,1046
Maio,Progresso,423
Julho,Planalto,1476
Novembro,Aurora,1026
Dezembro,Horizonte,654
Novembro,Planalto,1314
Julho,Progresso,710
Abril,Aurora,1590
Marco,Litoral,450
Agosto,Horizonte,983
Fevereiro,Progresso,1391
Maio,Planalto,538
Dezembro,Horizonte,1189
Outubro,Horizonte,729
Maio,Aurora,1848
Janeiro,Progresso,1740
Julho,Horizonte,1703
Abril,Horizonte,208
Outubro,Progresso,915
Dezembro,Planalto,751
Fevereiro,Aurora,1066
Agosto,Horizonte,587
Abril,Progresso,503
Janeiro,Litoral,1616
Agosto,Planalto,1085
Novembro,Aurora,960
Julho,Litoral,1839
Marco,Planalto,1899
Marco,Horizonte,946
Julho,Aurora,495
Fevereiro,Planalto,108
Maio,Planalto,267
Julho,Planalto,1110
Junho,Planalto,1847
Outubro,Litoral,1609
Julho,Aurora,1120
Fevereiro,Horizonte,1009
Julho,Aurora,1195
Fevereiro,Litoral,597
Julho,Aurora,1565
Agosto,Litoral,1578
Outubro,Litoral,132
Agosto,Litoral,1385
Maio,Litoral,899
Julho,Planalto,279
Novembro,Aurora,1153
Agosto,Progresso,1090
Abril,Litoral,1084
Fevereiro,Litoral,821
Julho,Aurora,1451
Janeiro,Planalto,641
Dezembro,Horizonte,1466
Fevereiro,Litoral,1032
Outubro,Planalto,1147
Julho,Planalto,779
Dezembro,Progresso,670
Dezembro,Litoral,1557
Outubro,Planalto,543
Janeiro,Progresso,216
Julho,Planalto,1908
Maio,Progresso,1925
Novembro,Progresso,130
Marco,Progresso,159
Novembro,Planalto,480
Fevereiro,Horizonte,77
Julho,Aurora,946
Setembro,Progresso,1621
Setembro,Litoral,1426
Outubro,Aurora,611
Outubro,Horizonte,1414
Agosto,Aurora,783
Fevereiro,Aurora,382
Janeiro,Horizonte,1201
Agosto,Litoral,1713
Fevereiro,Progresso,739
Abril,Planalto,1224
Dezembro,Litoral,742
Abril,Litoral,951
Fevereiro,Progresso,1796
Abril,Litoral,1723
Julho,Litoral,833
Junho,Aurora,1790
Outubro,Aurora,71
Junho,Horizonte,1907
Abril,Horizonte,475
Fevereiro,Horizonte,1163
Maio,Planalto,310
Novembro,Progresso,1807
Marco,Planalto,1494
Marco,Planalto,647
Abril,Horizonte,484
Novembro,Progresso,515
Novembro,Planalto,398
Maio,Aurora,452
Novembro,Planalto,1845
Fevereiro,Aurora,1529
Junho,Planalto,1356
Junho,Progresso,1896
Agosto,Aurora,910
Fevereiro,Aurora,1565
Agosto,Horizonte,658
Agosto,Aurora,824
Abril,Planalto,1262
Julho,Planalto,1044
Julho,Horizonte,117
Janeiro,Litoral,75
Janeiro,Aurora,108
Agosto,Aurora,126
Novembro,Aurora,252
Janeiro,Planalto,1368
Marco,Progresso,83
Junho,Progresso,1610
Agosto,Progresso,684
Maio,Horizonte,134
Maio,Horizonte,981
Abril,Planalto,243
Abril,Progresso,1290
Julho,Litoral,401
Junho,Aurora,1010
Agosto,Progresso,402
Novembro,Litoral,1463
Junho,Aurora,1982
Novembro,Aurora,1730
Outubro,Horizonte,897
Julho,Litoral,343
Outubro,Progresso,1415
Outubro,Progresso,1370
Maio,Planalto,1528
Junho,Litoral,819
Janeiro,Aurora,946
Marco,Horizonte,68
Dezembro,Planalto,1729
Agosto,Horizonte,83
Marco,Aurora,1806
Janeiro,Aurora,1273
Marco,Horizonte,523
Dezembro,Planalto,828
Abril,Aurora,1787
Agosto,Progresso,373
Setembro,Progresso,996
Abril,Progresso,787
Dezembro,Planalto,738
Julho,Planalto,1480
Janeiro,Litoral,1715
Setembro,Litoral,1298
Novembro,Progresso,465
Dezembro,Horizonte,1255
Abril,Horizonte,1733
Setembro,Progresso,126
Marco,Litoral,1012
Novembro,Planalto,1550
Maio,Horizonte,707
Janeiro,Planalto,1527
Novembro,Progresso,1343
Marco,Planalto,885
Maio,Horizonte,688
Junho,Litoral,1163
Agosto,Horizonte,1149
Janeiro,Aurora,1262
Marco,Planalto,1239
Janeiro,Planalto,1445
Maio,Planalto,1899
Agosto,Progresso,1037
Abril,Progresso,183
Novembro,Horizonte,1815
Setembro,Litoral,810
Junho,Aurora,285
Junho,Litoral,1973
Novembro,Litoral,1913
Maio,Aurora,221
Outubro,Progresso,1168
Maio,Planalto,1297
Novembro,Progresso,1845
Julho,Planalto,589
Agosto,Planalto,1208
Julho,Progresso,698
Janeiro,Litoral,1012
Janeiro,Planalto,870
Outubro,Progresso,274
Junho,Litoral,1989
Marco,Aurora,68
Dezembro,Planalto,1729
Setembro,Litoral,180
Novembro,Planalto,823
Julho,Litoral,151
Fevereiro,Aurora,526
Dezembro,Planalto,931
Marco,Progresso,1383
Agosto,Litoral,1171
Janeiro,Aurora,1535
Maio,Planalto,1355
Outubro,Aurora,1107
Janeiro,Aurora,314
Dezembro,Planalto,1961
Setembro,Planalto,744
Julho,Litoral,466
Maio,Progresso,1901
Junho,Aurora,1476
Novembro,Planalto,1018
Marco,Aurora,1368
Marco,Litoral,1079
Julho,Litoral,1352
Julho,Litoral,1642
Julho,Progresso,1182
Fevereiro,Horizonte,698
Fevereiro,Horizonte,1834
Novembro,Horizonte,827
Dezembro,Progresso,1911
Maio,Progresso,831
Abril,Aurora,834
Julho,Aurora,1709
Marco,Litoral,501
Maio,Progresso,160
Fevereiro,Horizonte,383
Janeiro,Horizonte,1097
Setembro,Aurora,574
Abril,Litoral,1644
Agosto,Litoral,816
Dezembro,Planalto,242
Julho,Progresso,1111
Dezembro,Horizonte,1938
Janeiro,Horizonte,706
Outubro,Aurora,1727
Novembro,Aurora,514
Julho,Progresso,991
Fevereiro,Aurora,1217
Marco,Aurora,632
Janeiro,Horizonte,1051
Julho,Progresso,1068
Marco,Horizonte,480
Junho,Horizonte,125
Dezembro,Aurora,72
Julho,Horizonte,1561
Marco,Progresso,673
Fevereiro,Aurora,1463
Setembro,Progresso,796
Setembro,Litoral,1323
Julho,Progresso,983
Maio,Progresso,79
Abril,Planalto,583
Abril,Progresso,562
Janeiro,Horizonte,1571
Abril,Horizonte,1197
Julho,Aurora,1524
Maio,Litoral,1689
Setembro,Aurora,601
Abril,Progresso,1842
Novembro,Progresso,1558
Marco,Horizonte,1173
Junho,Progresso,1042
Abril,Progresso,1505
Novembro,Horizonte,1687
Fevereiro,Litoral,1438
Maio,Progresso,1368
Abril,Planalto,1885
Maio,Litoral,738
Dezembro,Litoral,878
Setembro,Horizonte,673
Abril,Aurora,1916
Junho,Progresso,1767
Abril,Progresso,1951
Janeiro,Aurora,431
Fevereiro,Progresso,785
Junho,Planalto,1092
Agosto,Aurora,326
Setembro,Horizonte,1148
Abril,Aurora,1092
Junho,Litoral,1741
Marco,Horizonte,1041
Dezembro,Litoral,907
Setembro,Horizonte,836
Agosto,Aurora,704
Dezembro,Litoral,310
Janeiro,Horizonte,573
Fevereiro,Progresso,1566
Outubro,Litoral,1608
Setembro,Planalto,1324
Outubro,Horizonte,1378
Marco,Progresso,898
Marco,Progresso,60
Outubro,Aurora,1168
Setembro,Aurora,1882
Marco,Litoral,107
Outubro,Litoral,1582
Dezembro,Planalto,161
Novembro,Progresso,1017
Maio,Horizonte,473
Junho,Planalto,1991
Marco,Planalto,1681
Outubro,Planalto,1339
Agosto,Horizonte,984
Fevereiro,Planalto,663
Junho,Aurora,1252
Fevereiro,Aurora,606
Setembro,Aurora,936
Junho,Planalto,1960
Setembro,Planalto,631
Abril,Progresso,1812
Dezembro,Litoral,508
Marco,Progresso,1859
Fevereiro,Aurora,786
Agosto,Litoral,90
Abril,Progresso,1278
Fevereiro,Horizonte,1688
Novembro,Horizonte,246
Setembro,Horizonte,742
Dezembro,Aurora,1521
Agosto,Litoral,1557
Maio,Aurora,1631
Agosto,Horizonte,458
Maio,Planalto,885
Julho,Aurora,608
Maio,Litoral,1320
Maio,Aurora,1870
Abril,Litoral,841
Maio,Planalto,155
Julho,Progresso,134
Marco,Litoral,1643
Abril,Litoral,1818
Agosto,Horizonte,1532
Junho,Horizonte,844
Agosto,Planalto,1057
Novembro,Aurora,1377
Fevereiro,Progresso,1814
Setembro,Progresso,346
Julho,Planalto,379
Maio,Progresso,956
Novembro,Aurora,1244
Julho,Horizonte,1786
Fevereiro,Planalto,539
Novembro,Progresso,948
Abril,Planalto,610
Julho,Planalto,1250
Fevereiro,Litoral,989
Agosto,Litoral,439
Outubro,Planalto,1889
Outubro,Litoral,632
Novembro,Progresso,716
Maio,Planalto,304
Maio,Litoral,227
Agosto,Progresso,263
Dezembro,Horizonte,1706
Janeiro,Horizonte,1924
Junho,Planalto,1679
Fevereiro,Aurora,391
Janeiro,Progresso,200
Dezembro,Planalto,1277
Julho,Litoral,627
Dezembro,Horizonte,1870
Abril,Litoral,782
Janeiro,Progresso,1343
Outubro,Planalto,1402
Novembro,Horizonte,158
Novembro,Progresso,283
Junho,Horizonte,1419
Outubro,Horizonte,1580
Dezembro,Planalto,1358
Junho,Planalto,1718
Dezembro,Aurora,775
Marco,Aurora,1260
Junho,Aurora,910
Outubro,Aurora,1150
Setembro,Litoral,1219
Junho,Aurora,120
Janeiro,Litoral,1534
Outubro,Horizonte,238
Junho,Litoral,414
Agosto,Horizonte,417
Julho,Aurora,1889
Agosto,Litoral,902
Novembro,Horizonte,269
Dezembro,Aurora,1885
Agosto,Horizonte,936
Setembro,Planalto,471
Marco,Horizonte,806
Julho,Aurora,692
Junho,Progresso,558
Fevereiro,Planalto,1191
Maio,Litoral,205
Marco,Planalto,487
Novembro,Aurora,559
Maio,Horizonte,1374
Novembro,Progresso,1927
Setembro,Aurora,1500
Agosto,Horizonte,1180
Setembro,Aurora,1490
Setembro,Progresso,1955
Novembro,Horizonte,702
Agosto,Progresso,858
Agosto,Horizonte,554
Novembro,Planalto,1514
Novembro,Aurora,1836
Junho,Litoral,1310
Junho,Litoral,1942
Junho,Aurora,1718
Outubro,Litoral,277
Junho,Progresso,1305
Novembro,Litoral,57
Dezembro,Aurora,1011
Setembro,Planalto,349
Outubro,Aurora,1500
Janeiro,Aurora,1946
Outubro,Horizonte,386
Junho,Litoral,181
Agosto,Litoral,68
Janeiro,Horizonte,723
Novembro,Progresso,1263
Novembro,Progresso,1666
Junho,Horizonte,394
Setembro,Litoral,694
Junho,Progresso,1701
Fevereiro,Progresso,386
Janeiro,Planalto,1212
Abril,Progresso,1131
Junho,Litoral,961
Outubro,Planalto,1153
Outubro,Planalto,1815
Setembro,Litoral,1304
Maio,Horizonte,1832
Julho,Aurora,643
Junho,Progresso,287
Junho,Horizonte,1703
Setembro,Aurora,52
Maio,Litoral,835
Fevereiro,Progresso,165
Agosto,Horizonte,1695
Novembro,Aurora,696
Marco,Litoral,252
Setembro,Planalto,1376
Maio,Planalto,704
Janeiro,Planalto,918
Abril,Litoral,1647
Setembro,Aurora,1151
Janeiro,Litoral,584
Agosto,Planalto,555
Agosto,Litoral,725
Setembro,Progresso,1730
Setembro,Aurora,327
Junho,Progresso,329
Maio,Planalto,1228
Dezembro,Aurora,1090
Dezembro,Progresso,1736
Julho,Litoral,376
Setembro,Horizonte,1713
Maio,Litoral,174
Dezembro,Planalto,434
Marco,Horizonte,739
Setembro,Aurora,1904
Outubro,Horizonte,427
Janeiro,Aurora,867
Janeiro,Progresso,652
Outubro,Progresso,1712
Novembro,Progresso,1317
Dezembro,Progresso,1427
Abril,Progresso,1494
Fevereiro,Horizonte,1438
Julho,Aurora,1968
Fevereiro,Progresso,1472
Julho,Progresso,1183
Agosto,Aurora,105
Dezembro,Horizonte,873
Novembro,Progresso,1013
Agosto,Horizonte,846
Marco,Progresso,92
Setembro,Horizonte,1671
Outubro,Planalto,709
Outubro,Progresso,775
Outubro,Progresso,1853
Junho,Litoral,1453
Abril,Litoral,926
Agosto,Horizonte,1300
Abril,Litoral,779
Abril,Horizonte,1343
Novembro,Progresso,1518
Agosto,Progresso,285
Abril,Planalto,1285
Janeiro,Planalto,1173
Junho,Litoral,1661
Dezembro,Progresso,1840
Agosto,Horizonte,1262
Marco,Litoral,1082
Fevereiro,Planalto,402
Junho,Aurora,686
Janeiro,Horizonte,1289
Novembro,Aurora,1018
Maio,Litoral,457
Junho,Litoral,783
Agosto,Aurora,246
Julho,Litoral,1977
Junho,Litoral,640
Fevereiro,Progresso,478
Dezembro,Horizonte,998
Agosto,Planalto,808
Agosto,Progresso,325
Novembro,Litoral,875
Maio,Planalto,1920
Marco,Litoral,1799
Dezembro,Horizonte,1297
Novembro,Litoral,631
Agosto,Aurora,1431
Maio,Aurora,1440
Marco,Aurora,978
Setembro,Aurora,1518
Setembro,Planalto,700
Dezembro,Aurora,525
Julho,Litoral,692
Agosto,Progresso,927
Maio,Litoral,1378
Maio,Litoral,1002
Maio,Litoral,1140
Fevereiro,Litoral,1742
Marco,Progresso,425
Agosto,Aurora,60
Junho,Horizonte,918
Setembro,Planalto,1837
Julho,Progresso,1438
Junho,Progresso,1768
Novembro,Progresso,1692
Abril,Planalto,1041
Julho,Litoral,611
Abril,Planalto,1728
Julho,Progresso,181
Maio,Litoral,337
Fevereiro,Progresso,485
Julho,Horizonte,1308
Agosto,Aurora,1903
Outubro,Aurora,1427
Novembro,Progresso,1787
Fevereiro,Litoral,655
Junho,Horizonte,1114
Abril,Horizonte,1283
Maio,Litoral,1986
Janeiro,Litoral,1718
Junho,Horizonte,1401
Dezembro,Aurora,1455
Dezembro,Aurora,1817
Novembro,Horizonte,799
Agosto,Planalto,1398
Fevereiro,Horizonte,1154
Janeiro,Progresso,1560
Setembro,Planalto,88
Fevereiro,Litoral,1819
Agosto,Horizonte,1036
Maio,Horizonte,1873
Fevereiro,Planalto,952
Maio,Horizonte,1927
Setembro,Progresso,893
Junho,Aurora,227
Marco,Horizonte,1161
Dezembro,Aurora,354
Agosto,Litoral,1730
Janeiro,Litoral,1528
Setembro,Horizonte,545
Setembro,Litoral,1538
Abril,Horizonte,325
Agosto,Aurora,1548
Novembro,Planalto,1374
Novembro,Horizonte,507
Marco,Planalto,1015
Junho,Aurora,993
Outubro,Aurora,1318
Outubro,Planalto,1066
Agosto,Horizonte,1197
Novembro,Planalto,185
Setembro,Horizonte,1324
Agosto,Horizonte,1117
Setembro,Planalto,1391
Abril,Aurora,157
Outubro,Progresso,388
Janeiro,Litoral,1156
Julho,Progresso,839
Novembro,Aurora,1492
Dezembro,Litoral,461
Outubro,Planalto,722
Abril,Progresso,1335
Janeiro,Horizonte,1981
Marco,Aurora,1170
Julho,Aurora,867
Novembro,Aurora,938
Marco,Progresso,1043
Janeiro,Horizonte,110
Julho,Progresso,611
Agosto,Horizonte,125
Maio,Litoral,1750
Junho,Planalto,1445
Marco,Aurora,1301
Maio,Horizonte,939
Marco,Progresso,1780
Fevereiro,Progresso,1941
Julho,Aurora,1304
Outubro,Aurora,1646
Novembro,Aurora,1933
Julho,Litoral,548
Dezembro,Planalto,1852
Agosto,Horizonte,385
Dezembro,Aurora,487
Janeiro,Horizonte,1140
Fevereiro,Progresso,519
Fevereiro,Planalto,1131
Dezembro,Planalto,1890
Marco,Horizonte,404
Julho,Progresso,1669
Julho,Progresso,476
Julho,Litoral,245
Janeiro,Aurora,398
Fevereiro,Progresso,1285
Agosto,Aurora,1102
Setembro,Aurora,191
Outubro,Horizonte,1458
Julho,Aurora,835
Janeiro,Horizonte,1282
Dezembro,Planalto,1344
Abril,Progresso,1189
Outubro,Horizonte,138
Agosto,Litoral,1342
Maio,Horizonte,1705
Janeiro,Aurora,530
Julho,Litoral,585
Junho,Aurora,1491
Setembro,Litoral,444
Abril,Horizonte,1558
Abril,Aurora,1775
Agosto,Horizonte,1632
Abril,Progresso,74
Marco,Litoral,1178
Julho,Planalto,1489
Maio,Planalto,1138
Setembro,Horizonte,1102
Maio,Litoral,730
Setembro,Litoral,508
Junho,Horizonte,1095
Junho,Planalto,1661
Novembro,Progresso,1714
Junho,Planalto,1089
Julho,Aurora,1985
Dezembro,Planalto,1304
Novembro,Aurora,692
Abril,Aurora,1430
Abril,Progresso,277
Setembro,Progresso,1679
Dezembro,Planalto,1838
Julho,Horizonte,813
Novembro,Planalto,564
Outubro,Progresso,276
Junho,Aurora,1509
Janeiro,Aurora,336
Julho,Horizonte,1620
Junho,Planalto,167
Dezembro,Horizonte,1507
Abril,Horizonte,1277
